Time (ms),Conductance,X,Y,Z
31,0,180.4,-3.0,0.0
90,0,180.4,-3.0,0.0
156,0,180.4,-3.0,0.0
215,0,180.4,-3.0,0.0
277,0,180.4,-3.0,0.0
341,0,180.4,-3.0,0.0
406,0,180.4,-3.0,0.0
465,0,180.4,-3.0,0.0
530,0,180.4,-3.0,0.0
592,0,180.4,-3.0,0.0
659,0,180.4,-3.0,0.0
720,0,180.4,-3.0,0.0
780,0,180.4,-3.0,0.0
840,0,180.4,-3.0,0.0
905,0,180.4,-3.0,0.0
965,0,180.4,-3.0,0.0
1034,0,180.4,-3.0,0.0
1091,0,180.4,-3.0,0.0
1156,0,180.4,-3.0,0.0
1216,0,180.4,-3.0,0.0
1281,0,180.4,-3.0,0.0
1342,0,180.4,-3.0,0.0
1406,0,180.4,-3.0,0.0
1472,0,180.4,-3.0,0.0
1529,0,180.4,-3.0,0.0
1590,0,180.4,-3.0,0.0
1655,0,180.4,-3.0,0.0
1715,0,180.4,-3.0,0.0
1780,0,180.4,-3.0,0.0
1840,0,180.4,-3.0,0.0
1907,0,180.4,-3.0,0.0
1965,0,180.4,-3.0,0.0
2030,0,180.4,-3.0,0.0
2090,0,180.4,-3.0,0.0
2158,0,180.4,-3.0,0.0
2223,0,180.4,-3.0,0.0
2278,0,180.4,5.0,0.0
2341,0,180.4,5.0,0.0
2405,0,180.4,5.0,0.0
2466,0,180.4,5.0,0.0
2528,0,180.4,5.0,0.0
2591,0,180.4,5.0,0.0
2656,0,180.4,5.0,0.0
2716,0,180.4,5.0,0.0
2781,0,180.4,5.0,0.0
2841,0,180.4,5.0,0.0
2906,0,180.4,5.0,0.0
2966,0,180.4,5.0,0.0
3030,0,180.4,5.0,0.0
3090,0,180.4,5.0,0.0
3156,0,180.4,5.0,0.0
3218,0,180.4,5.0,0.0
3279,0,180.4,5.0,0.0
3342,0,180.4,5.0,0.0
3406,0,180.4,5.0,0.0
3465,0,180.4,5.0,0.0
3529,0,180.4,5.0,0.0
3590,0,180.4,5.0,0.0
3656,0,180.4,5.0,0.0
3715,0,180.4,5.0,0.0
3781,0,180.4,5.0,0.0
3841,0,180.4,5.0,0.0
3906,0,180.4,5.0,0.0
3966,0,180.4,5.0,0.0
4031,0,180.4,5.0,0.0
4098,0,180.4,5.0,0.0
4159,0,180.4,5.0,0.0
4223,0,180.4,5.0,0.0
4280,0,180.4,5.0,0.0
4340,0,180.4,5.0,0.0
4403,0,180.4,5.0,0.0
4465,0,180.4,5.0,0.0
4532,0,180.4,5.0,0.0
4590,0,180.4,5.0,0.0
4656,0,180.4,5.0,0.0
4716,0,180.4,5.0,0.0
4778,0,180.4,5.0,0.0
4847,0,180.4,5.0,0.0
4904,0,180.4,5.0,0.0
4967,0,180.4,5.0,0.0
5030,0,180.4,5.0,0.0
5090,0,180.4,5.0,0.0
5153,0,180.4,5.0,0.0
5218,0,180.4,5.0,0.0
5281,0,180.4,5.0,0.0
5341,0,180.4,5.0,0.0
5407,0,180.4,5.0,-15.0
5465,0,180.4,5.0,-15.0
5530,0,180.4,5.0,-15.0
5598,0,180.4,5.0,-15.0
5653,0,180.4,5.0,-15.0
5715,0,180.4,5.0,-15.0
5781,0,180.4,5.0,-15.0
5842,0,180.4,5.0,-15.0
5903,0,180.4,5.0,-15.0
5968,0,180.4,5.0,-15.0
6030,0,180.4,5.0,-15.0
6097,0,180.4,5.0,-15.0
6156,0,180.4,5.0,-15.0
6215,0,180.4,5.0,-15.0
6281,0,180.4,5.0,-15.0
6340,0,180.4,5.0,-15.0
6406,0,180.4,5.0,-15.0
6466,0,180.4,5.0,-15.0
6530,0,180.4,5.0,-15.0
6591,0,184.4,5.0,-15.0
6655,0,184.4,5.0,-15.0
6720,0,184.4,5.0,-15.0
6784,0,184.4,5.0,-15.0
6847,0,184.4,5.0,-15.0
6904,0,184.4,5.0,-15.0
6965,0,184.4,5.0,-15.0
7030,0,184.4,5.0,-15.0
7090,0,184.4,5.0,-15.0
7154,0,184.4,5.0,-15.0
7215,0,184.4,5.0,-15.0
7280,0,184.4,5.0,-15.0
7340,0,184.4,5.0,-15.0
7406,0,184.4,5.0,-15.0
7465,0,184.4,5.0,-15.0
7528,0,184.4,5.0,-15.0
7592,0,184.4,5.0,-15.0
7655,0,184.4,5.0,-15.0
7716,0,184.4,5.0,-15.0
7781,0,184.4,5.0,-15.0
7841,0,184.4,5.0,-15.0
7903,0,184.4,5.0,-15.0
7970,0,184.4,5.0,-15.0
8032,0,184.4,5.0,-15.0
8091,0,184.4,5.0,-15.0
8153,0,184.4,5.0,-15.0
8215,0,184.4,5.0,-15.0
8279,0,184.4,5.0,-15.0
8340,0,184.4,5.0,-15.0
8406,0,184.4,5.0,-15.0
8467,0,184.4,5.0,-15.0
8531,0,184.4,5.0,-15.0
8590,0,184.4,5.0,-15.0
8655,0,184.4,5.0,-15.0
8719,0,184.4,5.0,-15.0
8784,0,184.4,5.0,-15.0
8840,0,184.4,5.0,-15.0
8906,0,184.4,5.0,-15.0
8965,0,184.4,5.0,-15.0
9030,0,184.4,5.0,-15.0
9091,0,184.4,5.0,-15.0
9156,0,184.4,5.0,-15.0
9216,0,184.4,5.0,-15.0
9280,0,184.4,5.0,-15.0
9341,0,184.4,5.0,-15.0
9408,0,184.4,5.0,-15.0
9471,0,184.4,5.0,-15.0
9527,0,184.4,5.0,-15.0
9590,0,184.4,5.0,-15.0
9653,0,184.4,5.0,-15.0
9715,0,184.4,5.0,-15.0
9782,0,184.4,5.0,-15.0
9841,0,184.4,5.0,-15.0
9906,0,184.4,5.0,-15.0
9966,0,184.4,5.0,-15.0
10027,0,184.4,5.0,-15.0
10091,0,184.4,5.0,-15.0
10153,0,184.4,5.0,-15.0
10224,0,184.4,5.0,-15.0
10278,0,184.4,5.0,-15.0
10340,0,184.4,5.0,-15.0
10406,0,184.4,5.0,-15.0
10466,0,184.4,5.0,-15.0
10529,0,184.4,5.0,-15.0
10591,0,184.4,5.0,-15.0
10657,0,184.4,5.0,-15.0
10715,0,184.4,5.0,-15.0
10778,0,184.4,5.0,-15.0
10840,0,184.4,5.0,-15.0
10902,0,184.4,5.0,-15.0
10966,0,184.4,5.0,-15.0
11030,0,184.4,5.0,-15.0
11092,0,184.4,5.0,-15.0
11156,0,184.4,5.0,-15.0
11216,0,184.4,5.0,-15.0
11281,0,184.4,5.0,-15.0
11343,0,184.4,5.0,-15.0
11407,0,184.4,5.0,-15.0
11471,0,184.4,5.0,-15.0
11531,0,184.4,5.0,-15.0
11590,0,184.4,5.0,-15.0
11655,0,184.4,5.0,-15.0
11715,0,184.4,5.0,-15.0
11781,0,184.4,5.0,-15.0
11841,0,184.4,5.0,-15.0
11905,0,184.4,5.0,-15.0
11966,0,184.4,5.0,-15.0
12028,0,184.4,5.0,-15.0
12098,0,184.4,5.0,-15.0
12160,0,184.4,5.0,-15.0
12223,0,184.4,5.0,-15.0
12278,0,184.4,5.0,-15.0
12340,0,184.4,5.0,-15.0
12406,0,184.4,5.0,-15.0
12465,0,184.4,5.0,-15.0
12529,0,184.4,5.0,-15.0
12590,0,184.4,5.0,-15.0
12656,0,184.4,5.0,-15.0
12716,0,184.4,5.0,-15.0
12781,0,184.4,5.0,-15.0
12841,0,184.4,5.0,-15.0
12904,0,184.4,5.0,-15.0
12966,0,184.4,5.0,-15.0
13030,0,184.4,5.0,-15.0
13090,0,184.4,5.0,-15.0
13155,0,184.4,5.0,-15.0
13215,0,184.4,5.0,-15.0
13280,0,184.4,5.0,-15.0
13344,0,184.4,5.0,-15.0
13402,0,184.4,5.0,-15.0
13465,0,184.4,5.0,-15.0
13530,0,184.4,5.0,-15.0
13590,0,184.4,5.0,-15.0
13655,0,184.4,5.0,-15.0
13716,0,184.4,5.0,-15.0
13779,0,184.4,5.0,-15.0
13841,0,184.4,5.0,-15.0
13905,0,184.4,5.0,-15.0
13969,0,184.4,5.0,-15.0
14031,0,184.4,5.0,-15.0
14095,0,184.4,5.0,-15.0
14160,0,184.4,5.0,-15.0
14215,0,184.4,5.0,-15.0
14280,0,184.4,5.0,-15.0
14340,0,184.4,5.0,-15.0
14405,0,184.4,5.0,-15.0
14466,0,184.4,5.0,-15.0
14531,0,184.4,5.0,-15.0
14591,0,184.4,5.0,-15.0
14656,0,184.4,5.0,-15.0
14716,0,184.4,5.0,-15.0
14785,0,184.4,5.0,-15.0
14847,0,184.4,5.0,-15.0
14902,0,184.4,5.0,-15.0
14966,0,182.4,-5.0,0.0
15031,0,182.4,-5.0,0.0
15091,0,182.4,-5.0,0.0
15152,0,182.4,-5.0,0.0
