Time (ms),Conductance,X,Y,Z
45899,0,184.4,0.0,0.0
46412,0,184.4,0.0,0.0
46910,0,184.4,0.0,0.0
47409,0,184.4,0.0,0.0
47910,0,184.4,0.0,0.0
48424,0,184.4,0.0,0.0
48938,0,184.4,0.0,0.0
49425,0,184.4,0.0,0.0
49925,0,182.4,0.0,-10.0
50429,0,182.4,0.0,-10.0
50925,0,182.4,0.0,-10.0
51425,0,182.4,0.0,-10.0
51923,0,182.4,0.0,-10.0
52428,0,182.4,0.0,-10.0
52922,0,182.4,0.0,-10.0
53425,0,182.4,0.0,-10.0
53924,0,182.4,0.0,-10.0
54425,0,182.4,0.0,-10.0
54926,0,182.4,0.0,-10.0
55424,0,182.4,0.0,-10.0
55942,0,182.4,0.0,-10.0
56425,0,182.4,0.0,0.0
56925,0,182.4,0.0,0.0
57425,0,182.4,0.0,0.0
57924,0,182.4,0.0,0.0
58434,0,182.4,0.0,0.0
58925,0,182.4,0.0,0.0
59425,0,182.4,0.0,0.0
59925,0,182.4,0.0,0.0
60447,0,182.4,0.0,0.0
60947,0,182.4,0.0,0.0
61447,0,180.4,0.0,-10.0
61946,0,180.4,0.0,-10.0
62451,0,180.4,0.0,-10.0
62946,0,180.4,0.0,-10.0
63447,0,180.4,0.0,-10.0
63946,0,180.4,0.0,-10.0
64451,0,180.4,0.0,-10.0
64946,0,180.4,0.0,-10.0
71947,0,190.4,10.0,15.0
72452,0,190.4,10.0,15.0
72946,0,190.4,10.0,15.0
73446,0,190.4,10.0,15.0
73946,0,180.4,0.0,-10.0
74451,0,180.4,0.0,-10.0
74946,0,180.4,0.0,-10.0
75446,0,180.4,0.0,-10.0
75939,0,180.4,0.0,-10.0
76439,0,180.4,0.0,-10.0
76940,0,180.4,0.0,-10.0
77440,0,180.4,0.0,-10.0
77940,0,180.4,0.0,-10.0
78440,0,180.4,0.0,-10.0
78940,0,180.4,0.0,-10.0
79440,0,180.4,0.0,-10.0
79940,0,180.4,0.0,-10.0
80445,0,180.4,0.0,-10.0
80940,0,180.4,0.0,-10.0
81440,0,180.4,0.0,-10.0
81943,0,180.4,0.0,-10.0
82444,0,180.4,0.0,-10.0
82939,0,180.4,0.0,-10.0
83439,0,180.4,0.0,-10.0
83940,0,180.4,0.0,-10.0
84438,0,180.4,0.0,-10.0
84953,0,180.4,0.0,-10.0
85439,0,180.4,0.0,-10.0
