Time (ms),Conductance,X,Y,Z
8338,0,200.06,-15.2,-15.0
8402,0,200.06,-15.2,-15.0
8462,0,200.06,-15.2,-15.0
8527,0,200.06,-15.2,-15.0
8589,0,200.06,-15.2,-15.0
8652,0,200.06,-15.2,-15.0
8713,0,200.06,-15.2,-15.0
8777,0,200.06,-15.2,-15.0
8839,0,200.06,-15.2,-15.0
8903,0,200.06,-15.2,-15.0
8969,0,200.06,-15.2,-15.0
9034,0,200.06,-15.2,-15.0
9087,0,200.06,-15.2,-15.0
9152,0,200.06,-15.2,-15.0
9212,0,200.06,-15.2,-15.0
9282,0,200.06,-15.2,-15.0
9338,0,200.06,-15.2,-15.0
9403,0,200.06,-15.2,-15.0
9464,0,200.06,-15.2,-15.0
9527,0,200.06,-15.2,-15.0
9592,0,200.06,-15.2,-15.0
9656,0,200.06,-15.2,-15.0
9719,0,200.06,-15.2,-34.0
9784,0,200.06,-15.2,-34.0
9784,0,200.06,-15.2,-34.0
9785,0,200.06,-15.2,-34.0
9837,0,200.06,-15.2,-34.0
9903,0,200.06,-15.2,-34.0
9903,0,200.06,-15.2,-34.0
9904,0,200.06,-15.2,-34.0
9963,0,200.06,-15.2,-34.0
10027,0,200.06,-15.2,-34.0
10088,0,200.06,-15.2,-34.0
10152,0,200.06,-15.2,-34.0
10213,0,200.06,-15.2,-34.0
10275,0,200.06,-15.2,-34.0
10338,0,200.06,-15.2,-34.0
10409,0,200.06,-15.2,-34.0
10463,0,200.06,-15.2,-34.0
10528,0,200.06,-15.2,-34.0
10588,0,200.06,-15.2,-34.0
10652,0,200.06,-15.2,-34.0
10712,0,200.06,-15.2,-34.0
10777,0,200.06,-15.2,-34.0
10841,0,200.06,-15.2,-34.0
10904,0,200.06,-15.2,-34.0
10962,0,200.06,-15.2,-34.0
11027,0,200.06,-15.2,-34.0
11087,0,200.06,-15.2,-34.0
11153,0,200.06,-15.2,-34.0
11214,0,200.06,-15.2,-34.0
11278,0,200.06,-15.2,-34.0
11338,0,200.06,-15.2,-34.0
11403,0,200.06,-15.2,-34.0
11465,0,200.06,-15.2,-34.0
11528,0,200.06,-15.2,-34.0
11591,0,200.06,-15.2,-34.0
11657,0,200.06,-15.2,-34.0
11713,0,200.06,-15.2,-34.0
11777,0,200.06,-15.2,-34.0
11837,0,200.06,-15.2,-34.0
11903,0,200.06,-15.2,-34.0
11963,0,200.06,-15.2,-34.0
12028,0,200.06,-15.2,-34.0
12088,0,200.06,-15.2,-34.0
12153,0,200.06,-15.2,-34.0
12212,0,200.06,-15.2,-34.0
12277,0,200.06,-15.2,-34.0
12343,0,200.06,-15.2,-34.0
12409,0,200.06,-15.2,-34.0
12463,0,200.06,-15.2,-34.0
12528,0,200.06,-15.2,-34.0
12587,0,200.06,-15.2,-34.0
12652,0,200.06,-15.2,-34.0
12712,0,200.06,-15.2,-34.0
12780,0,200.06,-15.2,-34.0
12838,0,200.06,-15.2,-34.0
12902,0,200.06,-15.2,-34.0
12963,0,200.06,-15.2,-34.0
13026,0,200.06,-15.2,-34.0
13088,0,200.06,-15.2,-34.0
13151,0,200.06,-15.2,-34.0
13212,0,200.06,-15.2,-34.0
13278,0,200.06,-15.2,-34.0
13337,0,200.06,-15.2,-34.0
13402,0,200.06,-15.2,-34.0
13464,0,200.06,-15.2,-34.0
13529,0,200.06,-15.2,-34.0
13587,0,200.06,-15.2,-34.0
13650,0,200.06,-15.2,-34.0
13712,0,200.06,-15.2,-34.0
13778,0,200.06,-15.2,-34.0
13849,0,200.06,-15.2,-34.0
13903,0,200.06,-15.2,-34.0
13970,0,200.06,-15.2,-34.0
14027,0,200.06,-15.2,-34.0
14094,0,200.06,-15.2,-34.0
14152,0,200.06,-15.2,-34.0
14223,0,200.06,-15.2,-34.0
14278,0,200.06,-15.2,-34.0
14351,0,200.06,-15.2,-34.0
14402,0,200.06,-15.2,-34.0
14468,0,200.06,-15.2,-34.0
14527,0,200.06,-15.2,-34.0
14593,0,200.06,-15.2,-34.0
14652,0,200.06,-15.2,-34.0
14721,0,200.06,-15.2,-34.0
14778,0,200.06,-15.2,-34.0
14844,0,200.06,-15.2,-34.0
14902,0,200.06,-15.2,-34.0
14975,0,200.06,-15.2,-34.0
15032,0,200.06,-15.2,-34.0
15102,0,200.06,-15.2,-34.0
15153,0,200.06,-15.2,-34.0
15218,0,200.06,-15.2,-34.0
15277,0,200.06,-15.2,-34.0
15344,0,200.06,-15.2,-34.0
15400,0,200.06,-15.2,-34.0
15470,0,200.06,-15.2,-34.0
15527,0,200.06,-15.2,-34.0
15594,0,200.06,-15.2,-34.0
15653,0,200.06,-15.2,-34.0
15722,0,200.06,-15.2,-34.0
15775,0,200.06,-15.2,-34.0
15845,0,200.06,-15.2,-34.0
15901,0,200.06,-15.2,-34.0
15969,0,200.06,-15.2,-34.0
16028,0,200.06,-15.2,-34.0
16095,0,200.06,-15.2,-34.0
16153,0,200.06,-15.2,-34.0
16223,0,200.06,-15.2,-34.0
16278,0,200.06,-15.2,-34.0
16343,0,200.06,-15.2,-34.0
16402,0,200.06,-15.2,-34.0
16469,0,200.06,-15.2,-34.0
16527,0,200.06,-15.2,-34.0
16595,0,200.06,-15.2,-34.0
16652,0,200.06,-15.2,-34.0
16720,0,200.06,-15.2,-34.0
16778,0,200.06,-15.2,-34.0
16848,0,200.06,-15.2,-34.0
16906,0,200.06,-15.2,-34.0
16974,0,200.06,-15.2,-34.0
17032,0,200.06,-15.2,-34.0
17095,0,200.06,-15.2,-34.0
17151,0,200.06,-15.2,-34.0
17219,0,200.06,-15.2,-34.0
17277,0,200.06,-15.2,-34.0
17345,0,200.06,-15.2,-34.0
17403,0,200.06,-15.2,-34.0
17469,0,200.06,-15.2,-34.0
17527,0,200.06,-15.2,-34.0
17593,0,200.06,-15.2,-34.0
17657,0,200.06,-15.2,-34.0
17728,0,200.06,-15.2,-34.0
17777,0,200.06,-15.2,-34.0
17838,0,200.06,-15.2,-34.0
17902,0,200.06,-15.2,-34.0
17963,0,200.06,-15.2,-34.0
18026,0,200.06,-15.2,-34.0
18088,0,200.06,-15.2,-34.0
18152,0,200.06,-15.2,-34.0
18214,0,200.06,-15.2,-34.0
18278,0,200.06,-15.2,-34.0
18338,0,200.06,-15.2,-34.0
18402,0,200.06,-15.2,-34.0
18463,0,200.06,-15.2,-34.0
18527,0,200.06,-15.2,-34.0
18588,0,200.06,-15.2,-34.0
18654,0,200.06,-15.2,-34.0
18713,0,200.06,-15.2,-34.0
18776,0,200.06,-15.2,-34.0
18840,0,200.06,-15.2,-34.0
18905,0,200.06,-15.2,-34.0
18962,0,200.06,-15.2,-34.0
19027,0,200.06,-15.2,-34.0
19089,0,200.06,-15.2,-34.0
19152,0,200.06,-15.2,-34.0
19219,0,200.06,-15.2,-34.0
19278,0,200.06,-15.2,-34.0
19337,0,200.06,-15.2,-34.0
19403,0,200.06,-15.2,-34.0
19462,0,200.06,-15.2,-34.0
19529,0,200.06,-15.2,-34.0
19592,0,200.06,-15.2,-34.0
19657,0,200.06,-15.2,-34.0
19721,0,200.06,-15.2,-34.0
19777,0,200.06,-15.2,-34.0
19837,0,200.06,-15.2,-34.0
19902,0,200.06,-15.2,-34.0
19963,0,200.06,-15.2,-34.0
20026,0,200.06,-15.2,-34.0
20087,0,200.06,-15.2,-34.0
20153,0,200.06,-15.2,-34.0
20213,0,200.06,-15.2,-34.0
20277,0,200.06,-15.2,-34.0
20345,0,200.06,-15.2,-34.0
20402,0,200.06,-15.2,-34.0
20463,0,200.06,-15.2,-34.0
20527,0,200.06,-15.2,-34.0
20587,0,200.06,-15.2,-34.0
20653,0,200.06,-15.2,-34.0
20713,0,200.06,-15.2,-34.0
20777,0,200.06,-15.2,-34.0
20839,0,200.06,-15.2,-34.0
20903,0,200.06,-15.2,-34.0
20962,0,200.06,-15.2,-34.0
21027,0,200.06,-15.2,-34.0
21088,0,200.06,-15.2,-34.0
21151,0,200.06,-15.2,-34.0
21212,0,200.06,-15.2,-34.0
21279,0,200.06,-15.2,-34.0
21337,0,200.06,-15.2,-34.0
21400,0,200.06,-15.2,-34.0
21465,0,200.06,-15.2,-34.0
21530,0,200.06,-15.2,-34.0
21592,0,200.06,-15.2,-34.0
21653,0,200.06,-15.2,-34.0
21713,0,200.06,-15.2,-34.0
21778,0,200.06,-15.2,-34.0
21837,0,200.06,-15.2,-34.0
21902,0,200.06,-15.2,-34.0
21963,0,200.06,-15.2,-34.0
22028,0,200.06,-15.2,-34.0
22087,0,200.06,-15.2,-34.0
22154,0,200.06,-15.2,-34.0
22216,0,200.06,-15.2,-34.0
22277,0,200.06,-15.2,-34.0
22344,0,200.06,-15.2,-34.0
22409,0,200.06,-15.2,-34.0
22462,0,200.06,-15.2,-34.0
22527,0,200.06,-15.2,-34.0
22588,0,200.06,-15.2,-34.0
22652,0,200.06,-15.2,-34.0
22713,0,200.06,-15.2,-34.0
22778,0,200.06,-15.2,-34.0
22838,0,200.06,-15.2,-34.0
22902,0,200.06,-15.2,-34.0
22962,0,200.06,-15.2,-34.0
23034,0,200.06,-15.2,-34.0
23088,0,200.06,-15.2,-34.0
23151,0,200.06,-15.2,-34.0
23212,0,200.06,-15.2,-34.0
23278,0,200.06,-15.2,-34.0
23337,0,200.06,-15.2,-34.0
23400,0,200.06,-15.2,-34.0
23466,0,200.06,-15.2,-34.0
23527,0,200.06,-15.2,-34.0
23587,0,200.06,-15.2,-34.0
23653,0,200.06,-15.2,-34.0
23712,0,200.06,-15.2,-34.0
23778,0,200.06,-15.2,-34.0
23838,0,200.06,-15.2,-34.0
23903,0,200.06,-15.2,-34.0
23962,0,200.06,-15.2,-34.0
24027,0,200.06,-15.2,-34.0
24088,0,200.06,-15.2,-34.0
24154,0,200.06,-15.2,-34.0
24217,0,200.06,-15.2,-34.0
24278,0,200.06,-15.2,-34.0
24338,0,200.06,-15.2,-34.0
24402,0,200.06,-15.2,-34.0
24462,0,200.06,-15.2,-34.0
24527,0,200.06,-15.2,-34.0
24588,0,200.06,-15.2,-34.0
24652,0,200.06,-15.2,-34.0
24713,0,200.06,-15.2,-34.0
24778,0,200.06,-15.2,-34.0
24837,0,200.06,-15.2,-34.0
24904,0,200.06,-15.2,-34.0
24968,0,183.43,9.49,-34.0
25033,0,183.43,9.49,-34.0
25097,0,183.43,9.49,-34.0
25150,0,183.43,9.49,-34.0
25214,0,183.43,9.49,-34.0
25277,0,183.43,9.49,-34.0
25337,0,183.43,9.49,-34.0
25403,0,183.43,9.49,-34.0
25462,0,183.43,9.49,-34.0
25527,0,183.43,9.49,-34.0
25588,0,183.43,9.49,-34.0
25657,0,183.43,9.49,-34.0
25712,0,183.43,9.49,-34.0
25785,0,183.43,9.49,-34.0
25837,0,183.43,9.49,-34.0
25903,0,183.43,9.49,-34.0
25962,0,183.43,9.49,-34.0
26028,0,183.43,9.49,-34.0
26090,0,183.43,9.49,-34.0
26153,0,183.43,9.49,-34.0
26212,0,183.43,9.49,-34.0
26277,0,183.43,9.49,-34.0
26337,0,183.43,9.49,-34.0
26403,0,183.43,9.49,-34.0
26462,0,183.43,9.49,-34.0
26528,0,183.43,9.49,-34.0
26588,0,183.43,9.49,-34.0
26652,0,183.43,9.49,-34.0
26712,0,183.43,9.49,-34.0
26778,0,183.43,9.49,-34.0
26840,0,183.43,9.49,-34.0
26905,0,183.43,9.49,-34.0
26970,0,183.43,9.49,-34.0
27027,0,183.43,9.49,-34.0
27087,0,183.43,9.49,-34.0
27153,0,183.43,9.49,-34.0
27212,0,183.43,9.49,-34.0
27276,0,183.43,9.49,-34.0
27338,0,183.43,9.49,-34.0
27403,0,183.43,9.49,-34.0
27463,0,183.43,9.49,-34.0
27536,0,183.43,9.49,-34.0
27594,0,183.43,9.49,-34.0
27656,0,183.43,9.49,-34.0
27721,0,183.43,9.49,-34.0
27775,0,183.43,9.49,-34.0
27838,0,183.43,9.49,-34.0
27903,0,183.43,9.49,-34.0
27963,0,183.43,9.49,-34.0
28026,0,183.43,9.49,-34.0
28087,0,183.43,9.49,-34.0
28152,0,183.43,9.49,-34.0
28212,0,183.43,9.49,-34.0
28278,0,183.43,9.49,-34.0
28337,0,183.43,9.49,-34.0
28402,0,183.43,9.49,-34.0
28463,0,183.43,9.49,-34.0
28527,0,183.43,9.49,-34.0
28587,0,183.43,9.49,-34.0
28654,0,183.43,9.49,-34.0
28714,0,183.43,9.49,-34.0
28780,0,183.43,9.49,-34.0
28842,0,183.43,9.49,-34.0
28902,0,183.43,9.49,-34.0
28963,0,183.43,9.49,-34.0
29027,0,183.43,9.49,-34.0
29087,0,183.43,9.49,-34.0
29153,0,183.43,9.49,-34.0
29212,0,183.43,9.49,-34.0
29277,0,183.43,9.49,-34.0
29338,0,183.43,9.49,-34.0
29402,0,183.43,9.49,-34.0
29467,0,183.43,9.49,-34.0
29530,0,183.43,9.49,-34.0
29594,0,183.43,9.49,-34.0
29657,0,183.43,9.49,-34.0
29712,0,183.43,9.49,-34.0
29776,0,183.43,9.49,-34.0
29837,0,183.43,9.49,-34.0
29903,0,183.43,9.49,-34.0
29963,0,183.43,9.49,-34.0
30029,0,183.43,9.49,-34.0
30087,0,183.43,9.49,-34.0
30152,0,183.43,9.49,-34.0
30212,0,183.43,9.49,-34.0
30278,0,183.43,9.49,-34.0
30345,0,183.43,9.49,-34.0
30402,0,183.43,9.49,-34.0
30463,0,183.43,9.49,-34.0
30528,0,183.43,9.49,-34.0
30587,0,183.43,9.49,-34.0
30653,0,183.43,9.49,-34.0
30713,0,183.43,9.49,-34.0
30778,0,183.43,9.49,-34.0
30838,0,183.43,9.49,-34.0
30904,0,183.43,9.49,-34.0
30962,0,183.43,9.49,-34.0
31027,0,183.43,9.49,-34.0
31088,0,183.43,9.49,-34.0
31152,0,183.43,9.49,-34.0
31213,0,183.43,9.49,-34.0
31277,0,183.43,9.49,-34.0
31339,0,183.43,9.49,-34.0
31404,0,183.43,9.49,-34.0
31466,0,183.43,9.49,-34.0
31528,0,183.43,9.49,-34.0
31587,0,183.43,9.49,-34.0
31652,0,183.43,9.49,-34.0
31712,0,183.43,9.49,-34.0
31776,0,183.43,9.49,-34.0
31838,0,183.43,9.49,-34.0
31902,0,183.43,9.49,-34.0
31963,0,183.43,9.49,-34.0
32028,0,183.43,9.49,-34.0
32088,0,183.43,9.49,-34.0
32155,0,183.43,9.49,-34.0
32218,0,183.43,9.49,-34.0
32276,0,183.43,9.49,-34.0
32338,0,183.43,9.49,-34.0
32401,0,183.43,9.49,-34.0
32462,0,183.43,9.49,-34.0
32528,0,183.43,9.49,-34.0
32588,0,183.43,9.49,-34.0
32653,0,183.43,9.49,-34.0
32712,0,183.43,9.49,-34.0
32778,0,183.43,9.49,-34.0
32838,0,183.43,9.49,-34.0
32902,0,183.43,9.49,-34.0
32968,0,183.43,9.49,-34.0
33033,0,183.43,9.49,-34.0
33089,0,183.43,9.49,-34.0
33151,0,183.43,9.49,-34.0
33212,0,183.43,9.49,-34.0
33278,0,183.43,9.49,-34.0
33338,0,183.43,9.49,-34.0
33403,0,183.43,9.49,-34.0
33463,0,183.43,9.49,-34.0
33529,0,183.43,9.49,-34.0
33587,0,183.43,9.49,-34.0
33653,0,226.06,9.49,-34.0
33721,0,226.06,9.49,-34.0
33722,0,226.06,9.49,-34.0
33722,0,226.06,9.49,-34.0
33785,0,226.06,9.49,-34.0
33838,0,226.06,9.49,-34.0
33838,0,226.06,9.49,-34.0
33838,0,226.06,9.49,-34.0
33903,0,226.06,9.49,-34.0
33963,0,226.06,9.49,-34.0
33963,0,226.06,9.49,-34.0
33964,0,226.06,9.49,-34.0
34029,0,226.06,9.49,-34.0
34088,0,226.06,9.49,-34.0
34154,0,226.06,9.49,-34.0
34217,0,226.06,9.49,-34.0
34278,0,226.06,9.49,-34.0
34337,0,226.06,7.75,-34.0
34402,0,226.06,7.75,-34.0
34402,0,226.06,7.75,-34.0
34402,0,226.06,7.75,-34.0
34463,0,226.06,7.75,-34.0
34536,0,226.06,7.75,-34.0
34536,0,226.06,7.75,-34.0
34536,0,226.06,7.75,-34.0
34588,0,226.06,7.75,-34.0
34660,0,226.06,7.75,-34.0
34660,0,226.06,7.75,-34.0
34661,0,226.06,7.75,-34.0
34713,0,226.06,7.75,-34.0
34784,0,226.06,7.75,-34.0
34842,0,226.06,7.75,-34.0
34911,0,226.06,7.75,-34.0
34968,0,226.06,7.75,-34.0
35040,0,226.06,7.75,-34.0
35087,0,226.06,7.75,-34.0
35158,0,226.06,7.75,-34.0
35212,0,226.06,7.75,-34.0
35284,0,226.06,7.75,-34.0
35338,0,226.06,7.75,-34.0
35409,0,226.06,7.75,-34.0
35463,0,226.06,7.75,-34.0
35533,0,226.06,7.75,-34.0
35588,0,226.06,7.75,-34.0
35664,0,226.06,7.75,-34.0
35714,0,226.06,7.75,-34.0
35784,0,226.06,7.75,-34.0
35837,0,226.06,7.75,-34.0
35908,0,226.06,7.75,-34.0
35964,0,226.06,7.75,-34.0
36034,0,226.06,7.75,-34.0
36088,0,226.06,7.75,-34.0
36159,0,226.06,7.75,-34.0
36212,0,226.06,7.75,-34.0
36284,0,226.06,7.75,-34.0
36337,0,226.06,7.75,-34.0
36408,0,226.06,7.75,-34.0
36463,0,226.06,7.75,-34.0
36535,0,226.06,7.75,-34.0
36589,0,226.06,7.75,-34.0
36658,0,226.06,7.75,-34.0
36713,0,226.06,7.75,-34.0
36785,0,226.06,7.75,-34.0
36842,0,226.06,7.75,-34.0
36913,0,226.06,7.75,-34.0
36962,0,226.06,7.75,-34.0
37035,0,226.06,7.75,-34.0
37087,0,226.06,7.75,-34.0
37160,0,226.06,7.75,-34.0
37212,0,226.06,7.75,-34.0
37284,0,226.06,7.75,-34.0
37338,0,226.06,7.75,-34.0
37410,0,226.06,7.75,-34.0
37463,0,226.06,7.75,-34.0
37535,0,226.06,7.75,-34.0
37596,0,226.06,7.75,-34.0
37664,0,226.06,7.75,-34.0
37721,0,226.06,7.75,-34.0
37783,0,226.06,7.75,-34.0
37837,0,226.06,7.75,-34.0
37907,0,226.06,7.75,-34.0
37963,0,226.06,7.75,-34.0
38035,0,226.06,7.75,-34.0
38087,0,226.06,7.75,-34.0
38158,0,226.06,7.75,-34.0
38212,0,226.06,7.75,-34.0
38283,0,226.06,7.75,-34.0
38346,0,226.06,7.75,-34.0
38407,0,226.06,7.75,-34.0
38463,0,226.06,7.75,-34.0
38533,0,226.06,7.75,-34.0
38588,0,226.06,7.75,-34.0
38658,0,226.06,7.75,-34.0
38715,0,226.06,7.75,-34.0
38786,0,226.06,7.75,-34.0
38838,0,226.06,7.75,-34.0
38909,0,226.06,7.75,-34.0
38962,0,226.06,7.75,-34.0
39034,0,226.06,7.75,-34.0
39087,0,226.06,7.75,-34.0
39158,0,226.06,7.75,-34.0
39214,0,226.06,7.75,-34.0
39283,0,226.06,7.75,-34.0
39337,0,226.06,7.75,-34.0
39408,0,226.06,7.75,-34.0
39467,0,226.06,7.75,-34.0
39535,0,226.06,7.75,-34.0
39594,0,226.06,7.75,-34.0
39660,0,226.06,7.75,-34.0
39713,0,226.06,7.75,-34.0
39783,0,226.06,7.75,-34.0
39837,0,226.06,7.75,-34.0
39907,0,226.06,7.75,-34.0
39963,0,226.06,7.75,-34.0
40035,0,226.06,7.75,-34.0
40088,0,226.06,7.75,-34.0
40160,0,226.06,7.75,-34.0
40218,0,226.06,7.75,-34.0
40284,0,226.06,7.75,-34.0
40345,0,226.06,7.75,-34.0
40408,0,226.06,7.75,-34.0
40462,0,226.06,7.75,-34.0
40534,0,226.06,7.75,-34.0
40587,0,226.06,7.75,-34.0
40658,0,226.06,7.75,-34.0
40712,0,226.06,7.75,-34.0
40785,0,226.06,7.75,-34.0
40838,0,226.06,7.75,-34.0
40907,0,226.06,7.75,-34.0
40970,0,226.06,7.75,-34.0
41040,0,226.06,7.75,-34.0
41088,0,226.06,7.75,-34.0
41159,0,226.06,7.75,-34.0
41212,0,226.06,7.75,-34.0
41285,0,226.06,7.75,-34.0
41342,0,226.06,7.75,-34.0
41409,0,226.06,7.75,-34.0
41466,0,226.06,7.75,-34.0
41534,0,226.06,7.75,-34.0
41587,0,226.06,7.75,-34.0
41658,0,226.06,7.75,-34.0
41712,0,226.06,7.75,-34.0
41784,0,226.06,7.75,-34.0
41838,0,226.06,7.75,-34.0
41910,0,226.06,7.75,-34.0
41963,0,226.06,7.75,-34.0
42033,0,226.06,7.75,-34.0
42089,0,226.06,7.75,-34.0
42160,0,226.06,7.75,-34.0
42217,0,226.06,7.75,-34.0
42286,0,226.06,7.75,-34.0
42337,0,226.06,7.75,-34.0
42408,0,226.06,7.75,-34.0
42462,0,226.06,7.75,-34.0
42533,0,226.06,7.75,-34.0
42588,0,226.06,7.75,-34.0
42660,0,226.06,7.75,-34.0
42713,0,226.06,7.75,-34.0
42785,0,226.06,7.75,-34.0
42843,0,226.06,7.75,-34.0
42911,0,226.06,7.75,-34.0
42968,0,226.06,7.75,-34.0
43040,0,226.06,7.75,-34.0
43087,0,226.06,7.75,-34.0
43160,0,226.06,7.75,-34.0
43213,0,183.43,7.75,-34.0
43283,0,183.43,7.75,-34.0
43284,0,183.43,7.75,-34.0
43284,0,183.43,7.75,-34.0
43338,0,183.43,7.75,-34.0
43410,0,183.43,7.75,-34.0
43410,0,183.43,7.75,-34.0
43410,0,183.43,7.75,-34.0
43463,0,183.43,7.75,-34.0
43533,0,183.43,7.75,-34.0
43534,0,183.43,7.75,-34.0
43535,0,183.43,7.75,-34.0
43588,0,183.43,7.75,-34.0
43657,0,183.43,7.75,-34.0
43722,0,183.43,7.75,-34.0
43793,0,183.43,7.75,-34.0
43837,0,183.43,7.75,-34.0
43902,0,183.43,6.01,-34.0
43964,0,183.43,6.01,-34.0
43964,0,183.43,6.01,-34.0
43965,0,183.43,6.01,-34.0
44029,0,183.43,6.01,-34.0
44090,0,183.43,6.01,-34.0
44090,0,183.43,6.01,-34.0
44090,0,183.43,6.01,-34.0
44153,0,183.43,6.01,-34.0
44212,0,183.43,6.01,-34.0
44212,0,183.43,6.01,-34.0
