Time (ms),Conductance,X,Y,Z
27,0,180.4,-3.0,5.0
30,0,180.4,-3.0,5.0
34,0,180.4,-3.0,5.0
132,0,180.4,-3.0,5.0
137,0,180.4,-3.0,5.0
141,0,180.4,-3.0,5.0
243,0,180.4,-3.0,5.0
357,0,180.4,-3.0,5.0
460,0,180.4,-3.0,5.0
583,0,180.4,-3.0,5.0
683,0,180.4,-3.0,5.0
806,0,180.4,-3.0,5.0
905,0,180.4,-3.0,5.0
1007,0,180.4,-3.0,5.0
1134,0,180.4,-3.0,5.0
1239,0,180.4,-3.0,5.0
1339,0,180.4,-3.0,5.0
1459,0,180.4,-3.0,5.0
1574,0,180.4,-3.0,5.0
1678,0,180.4,-3.0,5.0
1811,0,180.4,-3.0,5.0
11083,0,185.4,2.0,65.0
11083,0,185.4,2.0,65.0
11087,0,185.4,2.0,65.0
11198,0,185.4,2.0,65.0
11319,0,185.4,2.0,65.0
11413,0,185.4,2.0,65.0
11520,0,185.4,2.0,65.0
11632,0,185.4,2.0,65.0
11745,0,185.4,2.0,65.0
11864,0,185.4,2.0,65.0
11965,0,185.4,2.0,65.0
12083,0,185.4,2.0,65.0
12189,0,185.4,2.0,65.0
12287,0,185.4,2.0,65.0
12394,0,185.4,2.0,65.0
12505,0,185.4,2.0,65.0
12627,0,185.4,2.0,65.0
12730,0,185.4,2.0,65.0
12857,0,185.4,2.0,65.0
12943,0,185.4,2.0,65.0
13072,0,185.4,2.0,65.0
13163,0,185.4,2.0,65.0
13273,0,185.4,2.0,65.0
13381,0,185.4,2.0,65.0
13488,0,185.4,2.0,65.0
13598,0,185.4,2.0,65.0
13729,0,185.4,2.0,65.0
13818,0,185.4,2.0,65.0
13928,0,185.4,2.0,65.0
14038,0,185.4,2.0,65.0
14145,0,185.4,2.0,65.0
14265,0,185.4,2.0,65.0
14363,0,185.4,2.0,65.0
14474,0,185.4,2.0,65.0
14583,0,185.4,2.0,65.0
14691,0,185.4,2.0,65.0
14801,0,185.4,2.0,65.0
14929,0,185.4,2.0,65.0
15022,0,185.4,2.0,65.0
15133,0,185.4,2.0,65.0
15238,0,185.4,2.0,65.0
15348,0,185.4,2.0,65.0
15471,0,185.4,2.0,65.0
15568,0,185.4,2.0,65.0
15678,0,185.4,2.0,65.0
15788,0,185.4,2.0,65.0
15898,0,185.4,2.0,65.0
16007,0,185.4,2.0,65.0
16120,0,185.4,2.0,65.0
16243,0,180.4,-3.0,5.0
16333,0,180.4,-3.0,5.0
16443,0,180.4,-3.0,5.0
16553,0,181.17,-4.48,5.0
16662,0,181.17,-4.48,5.0
16773,0,181.17,-4.48,5.0
16904,0,181.17,-4.48,5.0
16988,0,181.17,-4.48,5.0
17098,0,181.17,-4.48,5.0
17207,0,181.17,-4.48,5.0
17318,0,181.17,-4.48,5.0
17427,0,181.17,-4.48,5.0
17538,0,181.17,-4.48,5.0
17660,0,181.17,-4.48,5.0
17753,0,181.17,-4.48,5.0
