Time (ms),Conductance,X,Y,Z
63,0,176.01,-5.0,-5.0
64,0,176.01,-5.0,-5.0
64,0,176.01,-5.0,-5.0
127,0,176.01,-5.0,-5.0
128,0,176.01,-5.0,-5.0
128,0,176.01,-5.0,-5.0
181,0,176.01,-5.0,-5.0
244,0,176.01,-5.0,-5.0
309,0,176.01,-5.0,-5.0
369,0,176.01,-5.0,-5.0
433,0,176.01,-5.0,-5.0
498,0,176.01,-5.0,-5.0
558,0,176.01,-5.0,-5.0
623,0,176.01,-5.0,-5.0
682,0,176.01,-5.0,-5.0
752,0,176.01,-5.0,-5.0
814,0,176.01,-5.0,-5.0
869,0,176.01,-5.0,-5.0
933,0,176.01,-5.0,-5.0
997,0,176.01,-5.0,-5.0
1058,0,176.01,-5.0,-5.0
1123,0,176.01,-5.0,-5.0
1186,0,176.01,-5.0,-5.0
1246,0,176.01,-5.0,-5.0
1307,0,176.01,-5.0,-5.0
1369,0,176.01,-5.0,-5.0
1433,0,176.01,-5.0,-5.0
1495,0,176.01,-5.0,-5.0
1558,0,176.01,-5.0,-5.0
1623,0,176.01,-5.0,-15.0
1683,0,176.01,-5.0,-15.0
1683,0,176.01,-5.0,-15.0
1684,0,176.01,-5.0,-15.0
1745,0,176.01,-5.0,-15.0
1808,0,176.01,-5.0,-15.0
1808,0,176.01,-5.0,-15.0
1809,0,176.01,-5.0,-15.0
1873,0,176.01,-5.0,-15.0
1934,0,176.01,-5.0,-15.0
1998,0,176.01,-5.0,-15.0
2063,0,176.01,-5.0,-15.0
2122,0,176.01,-5.0,-15.0
2183,0,176.01,-5.0,-15.0
2243,0,176.01,-5.0,-15.0
2308,0,176.01,-5.0,-15.0
2373,0,176.01,-5.0,-15.0
2433,0,176.01,-5.0,-15.0
2499,0,176.01,-5.0,-15.0
2558,0,176.01,-5.0,-15.0
2623,0,176.01,-5.0,-15.0
2686,0,176.01,-5.0,-15.0
2752,0,176.01,-5.0,-15.0
2814,0,176.01,-5.0,-15.0
2869,0,176.01,-5.0,-15.0
2934,0,176.01,-5.0,-15.0
2997,0,176.01,-5.0,-15.0
3058,0,176.01,-5.0,-15.0
3120,0,176.01,-5.0,-15.0
3183,0,176.01,-5.0,-15.0
3248,0,176.01,-5.0,-15.0
3308,0,176.01,-5.0,-15.0
3374,0,176.01,-5.0,-15.0
3433,0,176.01,-5.0,-15.0
3502,0,176.01,-5.0,-15.0
3556,0,176.01,-5.0,-15.0
3621,0,176.01,-5.0,-15.0
3683,0,176.01,-5.0,-15.0
3748,0,176.01,-5.0,-15.0
3809,0,176.01,-5.0,-15.0
3870,0,176.01,-5.0,-15.0
3935,0,176.01,-5.0,-15.0
3994,0,176.01,-5.0,-15.0
4056,0,176.01,-5.0,-15.0
4129,0,176.01,-5.0,-15.0
4183,0,176.01,-5.0,-15.0
4256,0,176.01,-5.0,-15.0
4308,0,176.01,-5.0,-15.0
4378,0,176.01,-5.0,-15.0
4432,0,176.01,-5.0,-15.0
4504,0,176.01,-5.0,-15.0
4558,0,176.01,-5.0,-15.0
4632,0,176.01,-5.0,-15.0
4687,0,176.01,-5.0,-15.0
4756,0,176.01,-5.0,-15.0
4808,0,176.01,-5.0,-15.0
4876,0,176.01,-5.0,-15.0
4933,0,176.01,-5.0,-15.0
5004,0,176.01,-5.0,-15.0
5058,0,176.01,-5.0,-15.0
5131,0,176.01,-5.0,-15.0
5183,0,176.01,-5.0,-15.0
5252,0,176.01,-5.0,-15.0
5308,0,176.01,-5.0,-15.0
5381,0,176.01,-5.0,-15.0
5439,0,176.01,-5.0,-15.0
5509,0,176.01,-5.0,-15.0
5559,0,176.01,-5.0,-15.0
5623,0,176.01,-5.0,-15.0
5683,0,176.01,-5.0,-15.0
5745,0,176.01,-5.0,-15.0
5808,0,176.01,-5.0,-15.0
5873,0,176.01,-5.0,-15.0
5933,0,176.01,-5.0,-15.0
5999,0,176.01,-5.0,-15.0
6058,0,176.01,-5.0,-15.0
6127,0,176.01,-5.0,-15.0
6181,0,176.01,-5.0,-15.0
6245,0,176.01,-5.0,-15.0
6308,0,200.02,-15.28,-15.0
6368,0,200.02,-15.28,-15.0
6368,0,200.02,-15.28,-15.0
6368,0,200.02,-15.28,-15.0
6434,0,200.02,-15.28,-15.0
6435,0,200.02,-15.28,-15.0
6435,0,200.02,-15.28,-15.0
6495,0,200.02,-15.28,-15.0
6558,0,200.02,-15.28,-15.0
6559,0,200.02,-15.28,-15.0
6559,0,200.02,-15.28,-15.0
6626,0,200.02,-15.28,-15.0
6626,0,200.02,-15.28,-15.0
6627,0,200.02,-15.28,-15.0
6682,0,200.02,-15.28,-15.0
6746,0,200.02,-15.28,-15.0
6746,0,200.02,-15.28,-15.0
6747,0,200.02,-15.28,-15.0
6808,0,200.02,-15.28,-15.0
6874,0,200.02,-15.28,-15.0
6933,0,200.02,-15.28,-15.0
6998,0,200.02,-15.28,-15.0
7058,0,200.02,-15.28,-15.0
7122,0,200.02,-15.28,-15.0
7183,0,200.02,-15.28,-15.0
7246,0,200.02,-15.28,-15.0
7312,0,200.02,-15.28,-15.0
7374,0,200.02,-15.28,-15.0
7439,0,200.02,-15.28,-15.0
7493,0,200.02,-15.28,-15.0
7558,0,200.02,-15.28,-15.0
7620,0,200.02,-15.28,-15.0
7683,0,200.02,-15.28,-15.0
7749,0,200.02,-15.28,-15.0
7809,0,200.02,-15.28,-15.0
7873,0,200.02,-15.28,-15.0
7933,0,200.02,-15.28,-15.0
7994,0,200.02,-15.28,-15.0
8063,0,200.02,-15.28,-15.0
8127,0,200.02,-15.28,-15.0
8192,0,200.02,-15.28,-15.0
8246,0,200.02,-15.28,-15.0
8308,0,200.02,-15.28,-15.0
8373,0,200.02,-15.28,-15.0
8433,0,200.02,-15.28,-15.0
8494,0,200.02,-15.28,-15.0
8558,0,200.02,-15.28,-15.0
8624,0,200.02,-15.28,-15.0
8683,0,200.02,-15.28,-15.0
8748,0,200.02,-15.28,-15.0
8814,0,200.02,-15.28,-15.0
8870,0,200.02,-15.28,-15.0
8933,0,200.02,-15.28,-15.0
8995,0,200.02,-15.28,-34.0
9059,0,200.02,-15.28,-34.0
9060,0,200.02,-15.28,-34.0
9060,0,200.02,-15.28,-34.0
9120,0,200.02,-15.28,-34.0
9182,0,200.02,-15.28,-34.0
9182,0,200.02,-15.28,-34.0
9183,0,200.02,-15.28,-34.0
9246,0,200.02,-15.28,-34.0
9311,0,200.02,-15.28,-34.0
9369,0,200.02,-15.28,-34.0
9433,0,200.02,-15.28,-34.0
9499,0,200.02,-15.28,-34.0
9558,0,200.02,-15.28,-34.0
9621,0,200.02,-15.28,-34.0
9683,0,200.02,-15.28,-34.0
9748,0,200.02,-15.28,-34.0
9809,0,200.02,-15.28,-34.0
9873,0,200.02,-15.28,-34.0
9935,0,200.02,-15.28,-34.0
10001,0,200.02,-15.28,-34.0
10062,0,200.02,-15.28,-34.0
10127,0,200.02,-15.28,-34.0
10183,0,200.02,-15.28,-34.0
10247,0,200.02,-15.28,-34.0
10308,0,200.02,-15.28,-34.0
10370,0,200.02,-15.28,-34.0
10433,0,200.02,-15.28,-34.0
10498,0,200.02,-15.28,-34.0
10558,0,200.02,-15.28,-34.0
10623,0,200.02,-15.28,-34.0
10686,0,200.02,-15.28,-34.0
10750,0,200.02,-15.28,-34.0
10816,0,200.02,-15.28,-34.0
10870,0,200.02,-15.28,-34.0
10932,0,200.02,-15.28,-34.0
10998,0,200.02,-15.28,-34.0
11057,0,200.02,-15.28,-34.0
11123,0,200.02,-15.28,-34.0
11184,0,200.02,-15.28,-34.0
11249,0,200.02,-15.28,-34.0
11308,0,200.02,-15.28,-34.0
11369,0,200.02,-15.28,-34.0
11433,0,200.02,-15.28,-34.0
11495,0,200.02,-15.28,-34.0
11558,0,200.02,-15.28,-34.0
11618,0,200.02,-15.28,-34.0
11684,0,200.02,-15.28,-34.0
11746,0,200.02,-15.28,-34.0
11808,0,200.02,-15.28,-34.0
11870,0,200.02,-15.28,-34.0
11936,0,200.02,-15.28,-34.0
12000,0,200.02,-15.28,-34.0
12058,0,200.02,-15.28,-34.0
12119,0,200.02,-15.28,-34.0
12183,0,200.02,-15.28,-34.0
12247,0,200.02,-15.28,-34.0
12307,0,200.02,-15.28,-34.0
12368,0,200.02,-15.28,-34.0
12433,0,200.02,-15.28,-34.0
12498,0,200.02,-15.28,-34.0
12559,0,200.02,-15.28,-34.0
12623,0,200.02,-15.28,-34.0
12687,0,200.02,-15.28,-34.0
12751,0,200.02,-15.28,-34.0
12809,0,200.02,-15.28,-34.0
12873,0,200.02,-15.28,-34.0
12933,0,200.02,-15.28,-34.0
12999,0,200.02,-15.28,-34.0
13058,0,200.02,-15.28,-34.0
13123,0,200.02,-15.28,-34.0
13183,0,200.02,-15.28,-34.0
13243,0,200.02,-15.28,-34.0
13308,0,200.02,-15.28,-34.0
13376,0,200.02,-15.28,-34.0
13441,0,200.02,-15.28,-34.0
13502,0,200.02,-15.28,-34.0
13558,0,200.02,-15.28,-34.0
13620,0,200.02,-15.28,-34.0
13683,0,200.02,-15.28,-34.0
13743,0,200.02,-15.28,-34.0
13808,0,200.02,-15.28,-34.0
13872,0,200.02,-15.28,-34.0
13933,0,200.02,-15.28,-34.0
13993,0,200.02,-15.28,-34.0
14057,0,200.02,-15.28,-34.0
14121,0,200.02,-15.28,-34.0
14181,0,200.02,-15.28,-34.0
14248,0,200.02,-15.28,-34.0
14309,0,200.02,-15.28,-34.0
14368,0,200.02,-15.28,-34.0
14433,0,200.02,-15.28,-34.0
14495,0,200.02,-15.28,-34.0
14558,0,200.02,-15.28,-34.0
14623,0,200.02,-15.28,-34.0
14689,0,200.02,-15.28,-34.0
14749,0,200.02,-15.28,-34.0
14808,0,200.02,-15.28,-34.0
14873,0,200.02,-15.28,-34.0
14937,0,200.02,-15.28,-34.0
14996,0,200.02,-15.28,-34.0
15056,0,200.02,-15.28,-34.0
15118,0,200.02,-15.28,-34.0
15184,0,200.02,-15.28,-34.0
15247,0,200.02,-15.28,-34.0
15312,0,200.02,-15.28,-34.0
15376,0,200.02,-15.28,-34.0
15431,0,200.02,-15.28,-34.0
15499,0,200.02,-15.28,-34.0
15559,0,200.02,-15.28,-34.0
15620,0,200.02,-15.28,-34.0
15684,0,200.02,-15.28,-34.0
15743,0,200.02,-15.28,-34.0
15809,0,200.02,-15.28,-34.0
15874,0,200.02,-15.28,-34.0
15933,0,200.02,-15.28,-34.0
15998,0,200.02,-15.28,-34.0
16064,0,200.02,-15.28,-34.0
16128,0,200.02,-15.28,-34.0
16182,0,200.02,-15.28,-34.0
16243,0,200.02,-15.28,-34.0
16308,0,200.02,-15.28,-34.0
16369,0,200.02,-15.28,-34.0
16432,0,200.02,-15.28,-34.0
16497,0,200.02,-15.28,-34.0
16559,0,200.02,-15.28,-34.0
16623,0,200.02,-15.28,-34.0
16681,0,200.02,-15.28,-34.0
16748,0,200.02,-15.28,-34.0
16808,0,200.02,-15.28,-34.0
16869,0,200.02,-15.28,-34.0
16935,0,200.02,-15.28,-34.0
16993,0,200.02,-15.28,-34.0
17058,0,200.02,-15.28,-34.0
17121,0,200.02,-15.28,-34.0
17185,0,200.02,-15.28,-34.0
17247,0,200.02,-15.28,-34.0
17311,0,200.02,-15.28,-34.0
17370,0,200.02,-15.28,-34.0
17433,0,200.02,-15.28,-34.0
17497,0,200.02,-15.28,-34.0
17558,0,200.02,-15.28,-34.0
17623,0,200.02,-15.28,-34.0
17683,0,200.02,-15.28,-34.0
17748,0,200.02,-15.28,-34.0
17809,0,200.02,-15.28,-34.0
17868,0,200.02,-15.28,-34.0
17934,0,200.02,-15.28,-34.0
17999,0,200.02,-15.28,-34.0
18063,0,200.02,-15.28,-34.0
18119,0,200.02,-15.28,-34.0
18183,0,200.02,-15.28,-34.0
18249,0,200.02,-15.28,-34.0
18308,0,200.02,-15.28,-34.0
18369,0,200.02,-15.28,-34.0
18432,0,200.02,-15.28,-34.0
18499,0,200.02,-15.28,-34.0
18559,0,200.02,-15.28,-34.0
18623,0,200.02,-15.28,-34.0
18685,0,200.02,-15.28,-34.0
18752,0,200.02,-15.28,-34.0
18806,0,200.02,-15.28,-34.0
18870,0,200.02,-15.28,-34.0
18934,0,200.02,-15.28,-34.0
18998,0,200.02,-15.28,-34.0
19058,0,200.02,-15.28,-34.0
19121,0,200.02,-15.28,-34.0
19184,0,200.02,-15.28,-34.0
19247,0,200.02,-15.28,-34.0
19309,0,200.02,-15.28,-34.0
19370,0,200.02,-15.28,-34.0
19433,0,200.02,-15.28,-34.0
19495,0,200.02,-15.28,-34.0
19560,0,200.02,-15.28,-34.0
19619,0,200.02,-15.28,-34.0
19684,0,200.02,-15.28,-34.0
19744,0,200.02,-15.28,-34.0
19808,0,200.02,-15.28,-34.0
19872,0,200.02,-15.28,-34.0
19937,0,200.02,-15.28,-34.0
20002,0,200.02,-15.28,-34.0
20058,0,200.02,-15.28,-34.0
20121,0,200.02,-15.28,-34.0
20183,0,200.02,-15.28,-34.0
20246,0,200.02,-15.28,-34.0
20313,0,200.02,-15.28,-34.0
20369,0,200.02,-15.28,-34.0
20435,0,200.02,-15.28,-34.0
20499,0,200.02,-15.28,-34.0
20558,0,200.02,-15.28,-34.0
20624,0,200.02,-15.28,-34.0
20687,0,200.02,-15.28,-34.0
20750,0,200.02,-15.28,-34.0
20815,0,200.02,-15.28,-34.0
20874,0,200.02,-15.28,-34.0
20933,0,200.02,-15.28,-34.0
20994,0,200.02,-15.28,-34.0
21057,0,200.02,-15.28,-34.0
21121,0,200.02,-15.28,-34.0
21183,0,200.02,-15.28,-34.0
21244,0,200.02,-15.28,-34.0
21310,0,200.02,-15.28,-34.0
21369,0,200.02,-15.28,-34.0
21440,0,200.02,-15.28,-34.0
21494,0,200.02,-15.28,-34.0
21558,0,200.02,-15.28,-34.0
21619,0,200.02,-15.28,-34.0
21683,0,200.02,-15.28,-34.0
21749,0,200.02,-15.28,-34.0
21809,0,200.02,-15.28,-34.0
21872,0,200.02,-15.28,-34.0
21934,0,200.02,-15.28,-34.0
21998,0,200.02,-15.28,-34.0
22058,0,200.02,-15.28,-34.0
22121,0,200.02,-15.28,-34.0
22184,0,200.02,-15.28,-34.0
22247,0,200.02,-15.28,-34.0
22308,0,200.02,-15.28,-34.0
22373,0,200.02,-15.28,-34.0
22433,0,200.02,-15.28,-34.0
22494,0,200.02,-15.28,-34.0
22559,0,200.02,-15.28,-34.0
22624,0,200.02,-15.28,-34.0
22687,0,200.02,-15.28,-34.0
22749,0,200.02,-15.28,-34.0
22808,0,200.02,-15.28,-34.0
22873,0,200.02,-15.28,-34.0
22933,0,200.02,-15.28,-34.0
22994,0,200.02,-15.28,-34.0
23059,0,200.02,-15.28,-34.0
23123,0,200.02,-15.28,-34.0
23183,0,200.02,-15.28,-34.0
23244,0,200.02,-15.28,-34.0
23312,0,200.02,-15.28,-34.0
23375,0,200.02,-15.28,-34.0
23431,0,200.02,-15.28,-34.0
23496,0,200.02,-15.28,-34.0
23558,0,200.02,-15.28,-34.0
23623,0,200.02,-15.28,-34.0
23683,0,200.02,-15.28,-34.0
23748,0,200.02,-15.28,-34.0
23808,0,200.02,-15.28,-34.0
23869,0,200.02,-15.28,-34.0
23935,0,200.02,-15.28,-34.0
23994,0,200.02,-15.28,-34.0
24057,0,200.02,-15.28,-34.0
24127,0,200.02,-15.28,-34.0
24182,0,200.02,-15.28,-34.0
24247,0,200.02,-15.28,-34.0
24308,0,200.02,-15.28,-34.0
24370,0,200.02,-15.28,-34.0
24431,0,200.02,-15.28,-34.0
24495,0,200.02,-15.28,-34.0
24559,0,200.02,-15.28,-34.0
24623,0,200.02,-15.28,-34.0
24683,0,200.02,-15.28,-34.0
24746,0,200.02,-15.28,-34.0
24809,0,200.02,-15.28,-34.0
24873,0,200.02,-15.28,-34.0
24933,0,200.02,-15.28,-34.0
24998,0,200.02,-15.28,-34.0
25058,0,200.02,-15.28,-34.0
25123,0,200.02,-15.28,-34.0
25185,0,200.02,-15.28,-34.0
25248,0,200.02,-15.28,-34.0
25311,0,200.02,-15.28,-34.0
25375,0,200.02,-15.28,-34.0
25433,0,200.02,-15.28,-34.0
25497,0,200.02,-15.28,-34.0
25558,0,200.02,-15.28,-34.0
25622,0,200.02,-15.28,-34.0
25683,0,200.02,-15.28,-34.0
25748,0,200.02,-15.28,-34.0
25809,0,200.02,-15.28,-34.0
25873,0,200.02,-15.28,-34.0
25933,0,200.02,-15.28,-34.0
26002,0,200.02,-15.28,-34.0
26063,0,200.02,-15.28,-34.0
26129,0,200.02,-15.28,-34.0
26182,0,200.02,-15.28,-34.0
26243,0,200.02,-15.28,-34.0
26308,0,200.02,-15.28,-34.0
26373,0,200.02,-15.28,-34.0
26431,0,200.02,-15.28,-34.0
26498,0,200.02,-15.28,-34.0
26559,0,200.02,-15.28,-34.0
26623,0,200.02,-15.28,-34.0
26683,0,193.6,9.36,-34.0
26745,0,193.6,9.36,-34.0
26806,0,193.6,9.36,-34.0
26870,0,193.6,9.36,-34.0
26933,0,193.6,9.36,-34.0
26999,0,193.6,9.36,-34.0
27058,0,193.6,9.36,-34.0
27119,0,193.6,9.36,-34.0
27183,0,193.6,9.36,-34.0
27248,0,193.6,9.36,-34.0
27308,0,193.6,9.36,-34.0
27369,0,193.6,9.36,-34.0
27434,0,193.6,9.36,-34.0
27498,0,193.6,9.36,-34.0
27558,0,193.6,9.36,-34.0
27622,0,193.6,9.36,-34.0
27682,0,193.6,9.36,-34.0
27748,0,193.6,9.36,-34.0
27808,0,193.6,9.36,-34.0
27873,0,193.6,9.36,-34.0
27935,0,193.6,9.36,-34.0
28000,0,193.6,9.36,-34.0
28063,0,193.6,9.36,-34.0
28123,0,193.6,9.36,-34.0
28183,0,193.6,9.36,-34.0
28248,0,193.6,9.36,-34.0
28309,0,193.6,9.36,-34.0
28370,0,193.6,9.36,-34.0
28433,0,193.6,9.36,-34.0
28494,0,193.6,9.36,-34.0
28558,0,193.6,9.36,-34.0
28623,0,193.6,9.36,-34.0
28689,0,193.6,9.36,-34.0
28753,0,193.6,9.36,-34.0
28806,0,193.6,9.36,-34.0
28870,0,193.6,9.36,-34.0
28933,0,193.6,9.36,-34.0
28999,0,193.6,9.36,-34.0
29057,0,193.6,9.36,-34.0
29121,0,193.6,9.36,-34.0
29183,0,193.6,9.36,-34.0
29248,0,193.6,9.36,-34.0
29308,0,193.6,9.36,-34.0
29373,0,193.6,9.36,-34.0
29433,0,193.6,9.36,-34.0
29494,0,193.6,9.36,-34.0
29558,0,193.6,9.36,-34.0
29623,0,193.6,9.36,-34.0
29683,0,193.6,9.36,-34.0
29744,0,193.6,9.36,-34.0
29808,0,193.6,9.36,-34.0
29872,0,193.6,9.36,-34.0
29935,0,193.6,9.36,-34.0
29998,0,193.6,9.36,-34.0
30059,0,193.6,9.36,-34.0
30122,0,193.6,9.36,-34.0
30183,0,193.6,9.36,-34.0
30248,0,193.6,9.36,-34.0
30308,0,193.6,9.36,-34.0
30373,0,193.6,9.36,-34.0
30433,0,193.6,9.36,-34.0
30498,0,193.6,9.36,-34.0
30559,0,193.6,9.36,-34.0
30623,0,193.6,9.36,-34.0
30688,0,193.6,9.36,-34.0
30751,0,193.6,9.36,-34.0
30808,0,193.6,9.36,-34.0
30873,0,193.6,9.36,-34.0
30935,0,193.6,9.36,-34.0
30995,0,193.6,9.36,-34.0
31058,0,193.6,9.36,-34.0
31123,0,193.6,9.36,-34.0
31183,0,193.6,9.36,-34.0
31245,0,193.6,9.36,-34.0
31308,0,193.6,9.36,-34.0
31376,0,193.6,9.36,-34.0
31433,0,193.6,9.36,-34.0
31494,0,193.6,9.36,-34.0
31558,0,193.6,9.36,-34.0
31623,0,193.6,9.36,-34.0
31683,0,193.6,9.36,-34.0
31744,0,193.6,9.36,-34.0
31809,0,193.6,9.36,-34.0
31872,0,193.6,9.36,-34.0
31933,0,193.6,9.36,-34.0
31994,0,193.6,9.36,-34.0
32058,0,193.6,9.36,-34.0
32121,0,193.6,9.36,-34.0
32183,0,193.6,9.36,-34.0
32245,0,193.6,9.36,-34.0
32308,0,225.78,9.36,-34.0
32370,0,225.78,9.36,-34.0
32370,0,225.78,9.36,-34.0
32370,0,225.78,9.36,-34.0
32434,0,225.78,9.36,-34.0
32495,0,225.78,9.36,-34.0
32496,0,225.78,9.36,-34.0
32496,0,225.78,9.36,-34.0
32560,0,225.78,9.36,-34.0
32625,0,225.78,9.36,-34.0
32625,0,225.78,9.36,-34.0
32626,0,225.78,9.36,-34.0
32684,0,225.78,9.36,-34.0
32746,0,225.78,9.36,-34.0
32808,0,225.78,9.36,-34.0
32870,0,225.78,9.36,-34.0
32933,0,225.78,9.36,-34.0
32998,0,225.78,9.36,-34.0
33058,0,225.78,9.36,-34.0
33124,0,225.78,9.36,-34.0
33183,0,225.78,6.32,-34.0
33248,0,225.78,6.32,-34.0
33248,0,225.78,6.32,-34.0
33249,0,225.78,6.32,-34.0
33311,0,225.78,6.32,-34.0
33375,0,225.78,6.32,-34.0
33376,0,225.78,6.32,-34.0
33376,0,225.78,6.32,-34.0
33439,0,225.78,6.32,-34.0
33498,0,225.78,6.32,-34.0
33498,0,225.78,6.32,-34.0
33498,0,225.78,6.32,-34.0
33559,0,225.78,6.32,-34.0
33623,0,225.78,6.32,-34.0
33683,0,225.78,6.32,-34.0
33747,0,225.78,6.32,-34.0
33808,0,225.78,6.32,-34.0
33873,0,225.78,6.32,-34.0
33932,0,225.78,6.32,-34.0
33999,0,225.78,6.32,-34.0
34064,0,225.78,6.32,-34.0
34128,0,225.78,6.32,-34.0
34182,0,225.78,6.32,-34.0
34247,0,225.78,6.32,-34.0
34308,0,225.78,6.32,-34.0
34373,0,225.78,6.32,-34.0
34433,0,225.78,6.32,-34.0
34496,0,225.78,6.32,-34.0
34558,0,225.78,6.32,-34.0
34618,0,225.78,6.32,-34.0
34681,0,225.78,6.32,-34.0
34746,0,225.78,6.32,-34.0
34808,0,225.78,6.32,-34.0
34871,0,225.78,6.32,-34.0
34933,0,225.78,6.32,-34.0
34998,0,225.78,6.32,-34.0
35058,0,225.78,6.32,-34.0
35122,0,225.78,6.32,-34.0
35185,0,225.78,6.32,-34.0
35248,0,225.78,6.32,-34.0
35313,0,225.78,6.32,-34.0
35373,0,225.78,6.32,-34.0
35433,0,225.78,6.32,-34.0
35498,0,225.78,6.32,-34.0
35558,0,225.78,6.32,-34.0
35618,0,225.78,6.32,-34.0
35683,0,225.78,6.32,-34.0
35749,0,225.78,6.32,-34.0
35808,0,225.78,6.32,-34.0
35873,0,225.78,6.32,-34.0
35936,0,225.78,6.32,-34.0
36001,0,225.78,6.32,-34.0
36063,0,225.78,6.32,-34.0
36118,0,225.78,6.32,-34.0
36184,0,225.78,6.32,-34.0
36248,0,225.78,6.32,-34.0
36308,0,225.78,6.32,-34.0
36373,0,225.78,6.32,-34.0
36433,0,225.78,6.32,-34.0
36493,0,225.78,6.32,-34.0
36558,0,225.78,6.32,-34.0
36624,0,225.78,6.32,-34.0
36683,0,225.78,6.32,-34.0
36744,0,225.78,6.32,-34.0
36806,0,225.78,6.32,-34.0
36870,0,225.78,6.32,-34.0
36933,0,225.78,6.32,-34.0
36995,0,225.78,6.32,-34.0
37060,0,225.78,6.32,-34.0
37119,0,225.78,6.32,-34.0
37186,0,225.78,6.32,-34.0
37248,0,225.78,6.32,-34.0
37308,0,225.78,6.32,-34.0
37368,0,225.78,6.32,-34.0
37433,0,225.78,6.32,-34.0
37496,0,225.78,6.32,-34.0
37558,0,225.78,6.32,-34.0
37618,0,225.78,6.32,-34.0
37683,0,225.78,6.32,-34.0
37748,0,225.78,6.32,-34.0
37809,0,225.78,6.32,-34.0
37873,0,225.78,6.32,-34.0
37936,0,225.78,6.32,-34.0
38001,0,225.78,6.32,-34.0
38057,0,225.78,6.32,-34.0
38123,0,225.78,6.32,-34.0
38182,0,225.78,6.32,-34.0
38248,0,225.78,6.32,-34.0
38308,0,225.78,6.32,-34.0
38373,0,225.78,6.32,-34.0
38433,0,225.78,6.32,-34.0
38493,0,225.78,6.32,-34.0
38558,0,225.78,6.32,-34.0
38623,0,225.78,6.32,-34.0
38688,0,225.78,6.32,-34.0
38752,0,225.78,6.32,-34.0
38808,0,225.78,6.32,-34.0
38873,0,225.78,6.32,-34.0
38936,0,225.78,6.32,-34.0
38993,0,225.78,6.32,-34.0
39058,0,193.6,6.32,-34.0
39123,0,193.6,6.32,-34.0
39123,0,193.6,6.32,-34.0
39123,0,193.6,6.32,-34.0
39183,0,193.6,6.32,-34.0
39247,0,193.6,6.32,-34.0
39247,0,193.6,6.32,-34.0
39248,0,193.6,6.32,-34.0
39307,0,193.6,6.32,-34.0
39375,0,193.6,6.32,-34.0
39376,0,193.6,6.32,-34.0
39377,0,193.6,6.32,-34.0
39433,0,193.6,6.32,-34.0
39493,0,193.6,6.32,-34.0
39558,0,193.6,6.32,-34.0
39623,0,193.6,6.32,-34.0
39684,0,193.6,6.32,-34.0
39744,0,193.6,6.32,-34.0
39812,0,193.6,6.32,-34.0
39872,0,193.6,6.32,-34.0
39933,0,193.6,3.28,-34.0
