Time (ms),Conductance,X,Y,Z
94,0,180.4,-3.0,5.0
97,0,180.4,-3.0,5.0
100,0,180.4,-3.0,5.0
207,0,180.4,-3.0,5.0
212,0,180.4,-3.0,5.0
216,0,180.4,-3.0,5.0
324,0,180.4,-3.0,5.0
418,0,180.4,-3.0,5.0
540,0,180.4,-3.0,5.0
630,0,180.4,-3.0,5.0
741,0,180.4,-3.0,5.0
850,0,180.4,-3.0,5.0
968,0,180.4,-3.0,5.0
1107,0,180.4,-3.0,5.0
1199,0,180.4,-3.0,5.0
1307,0,180.4,-3.0,5.0
1398,0,180.4,-3.0,5.0
1507,0,180.4,-3.0,5.0
1631,0,180.4,-3.0,5.0
1725,0,180.4,-3.0,5.0
1834,0,180.4,-3.0,5.0
1944,0,180.4,-3.0,5.0
2062,0,180.4,-3.0,5.0
2186,0,180.4,-3.0,20.0
2274,0,180.4,-3.0,20.0
2281,0,180.4,-3.0,20.0
2286,0,180.4,-3.0,20.0
2385,0,180.4,-3.0,20.0
2490,0,180.4,-3.0,20.0
2496,0,180.4,-3.0,20.0
2500,0,180.4,-3.0,20.0
2599,0,180.4,-3.0,20.0
2729,0,180.4,-3.0,20.0
2820,0,180.4,-3.0,20.0
2929,0,180.4,-3.0,20.0
3040,0,180.4,-3.0,20.0
3171,0,180.4,-3.0,20.0
3260,0,180.4,-3.0,20.0
3368,0,180.4,-3.0,20.0
3477,0,186.22,-8.8,20.0
3587,0,186.22,-8.8,20.0
3695,0,186.22,-8.8,20.0
3803,0,186.22,-8.8,20.0
3915,0,186.22,-8.8,20.0
4025,0,186.22,-8.8,20.0
4136,0,186.22,-8.8,20.0
4262,0,186.22,-8.8,20.0
4350,0,186.22,-8.8,20.0
4460,0,186.22,-8.8,20.0
4568,0,186.22,-8.8,20.0
4678,0,186.22,-8.8,20.0
4802,0,186.22,-8.8,20.0
4899,0,186.22,-8.8,20.0
5010,0,186.22,-8.8,20.0
5115,0,186.22,-8.8,20.0
5224,0,186.22,-8.8,20.0
5351,0,186.22,-8.8,20.0
5446,0,186.22,-8.8,20.0
5555,0,186.22,-8.8,20.0
5665,0,186.22,-8.8,20.0
5792,0,186.22,-8.8,20.0
5885,0,186.22,-8.8,20.0
5994,0,186.22,-8.8,20.0
6101,0,186.22,-8.8,20.0
6217,0,186.22,-8.8,20.0
6341,0,186.22,-8.8,20.0
6429,0,186.22,-8.8,20.0
6538,0,186.22,-8.8,20.0
6647,0,186.22,-8.8,20.0
6758,0,186.22,-8.8,20.0
6887,0,186.22,-8.8,20.0
6975,0,186.22,-8.8,20.0
7085,0,186.22,-8.8,20.0
7193,0,186.22,-8.8,20.0
7303,0,186.22,-8.8,20.0
7435,0,186.22,-8.8,20.0
7522,0,186.22,-8.8,20.0
7631,0,186.22,-8.8,20.0
7744,0,186.22,-8.8,20.0
7849,0,186.22,-8.8,20.0
7960,0,186.22,-8.8,20.0
8069,0,186.22,-8.8,20.0
8180,0,186.22,-8.8,20.0
8290,0,186.22,-8.8,20.0
8408,0,186.22,-8.8,20.0
8524,0,186.22,-8.8,20.0
8620,0,186.22,-8.8,20.0
8725,0,186.22,-8.8,20.0
8835,0,186.22,-8.8,20.0
8953,0,186.22,-8.8,20.0
9071,0,186.22,-8.8,20.0
9165,0,186.22,-8.8,20.0
15180,0,191.22,-3.8,25.0
15187,0,191.22,-3.8,25.0
15191,0,191.22,-3.8,25.0
15288,0,191.22,-3.8,25.0
15296,0,191.22,-3.8,25.0
15301,0,191.22,-3.8,25.0
15397,0,191.22,-3.8,25.0
15510,0,191.22,-3.8,25.0
15616,0,191.22,-3.8,25.0
15747,0,191.22,-3.8,25.0
15835,0,186.22,-8.8,20.0
15945,0,186.22,-8.8,20.0
15950,0,186.22,-8.8,20.0
15954,0,186.22,-8.8,20.0
16054,0,186.22,-8.8,20.0
16061,0,186.22,-8.8,20.0
16067,0,186.22,-8.8,20.0
16164,0,186.22,-8.8,20.0
16279,0,186.22,-8.8,20.0
16285,0,186.22,-8.8,20.0
16291,0,186.22,-8.8,20.0
16385,0,186.22,-8.8,20.0
16495,0,186.22,-8.8,20.0
16600,0,186.22,-8.8,20.0
16710,0,186.22,-8.8,20.0
16823,0,186.22,-8.8,20.0
16931,0,186.22,-8.8,20.0
17040,0,186.22,-8.8,20.0
17150,0,186.22,-8.8,20.0
17259,0,186.22,-8.8,20.0
17383,0,186.22,-8.8,20.0
17475,0,186.22,-8.8,20.0
17584,0,186.22,-8.8,20.0
17695,0,186.22,-8.8,20.0
17803,0,186.22,-8.8,20.0
17934,0,186.22,-8.8,20.0
18022,0,186.22,-8.8,20.0
18132,0,186.22,-8.8,20.0
18241,0,186.22,-8.8,20.0
18366,0,186.22,-8.8,20.0
18462,0,186.22,-8.8,20.0
18573,0,186.22,-8.8,20.0
18679,0,186.22,-8.8,20.0
18802,0,186.22,-8.8,20.0
18918,0,186.22,-8.8,20.0
19010,0,186.22,-8.8,20.0
19119,0,186.22,-8.8,20.0
19231,0,186.22,-8.8,20.0
19346,0,186.22,-8.8,20.0
19453,0,186.22,-8.8,20.0
19558,0,186.22,-8.8,20.0
19674,0,186.22,-8.8,20.0
19786,0,186.22,-8.8,20.0
19902,0,186.22,-8.8,20.0
19994,0,186.22,-8.8,20.0
20114,0,186.22,-8.8,20.0
20226,0,186.22,-8.8,20.0
20339,0,186.22,-8.8,20.0
20457,0,186.22,-8.8,20.0
20575,0,186.22,-8.8,20.0
20668,0,186.22,-8.8,20.0
20759,0,186.22,-8.8,20.0
20865,0,186.22,-8.8,20.0
20978,0,186.22,-8.8,20.0
21084,0,186.22,-8.8,20.0
21210,0,186.22,-8.8,20.0
21327,0,186.22,-8.8,20.0
21443,0,186.22,-8.8,20.0
21551,0,186.22,-8.8,20.0
21655,0,186.22,-8.8,20.0
21776,0,186.22,-8.8,20.0
21865,0,186.22,-8.8,20.0
21975,0,186.22,-8.8,20.0
22103,0,186.22,-8.8,20.0
22195,0,186.22,-8.8,20.0
22305,0,186.22,-8.8,20.0
22414,0,186.22,-8.8,20.0
22542,0,186.22,-8.8,20.0
22649,0,186.22,-8.8,20.0
22742,0,186.22,-8.8,20.0
22850,0,186.22,-8.8,20.0
22959,0,186.22,-8.8,20.0
23070,0,186.22,-8.8,20.0
23182,0,186.22,-8.8,20.0
23290,0,186.22,-8.8,20.0
23400,0,186.22,-8.8,20.0
23510,0,186.22,-8.8,20.0
23615,0,186.22,-8.8,20.0
23725,0,186.22,-8.8,20.0
23849,0,186.22,-8.8,20.0
23945,0,186.22,-8.8,20.0
24055,0,186.22,-8.8,20.0
24164,0,186.22,-8.8,20.0
24275,0,186.22,-8.8,20.0
24385,0,186.22,-8.8,20.0
24490,0,186.22,-8.8,20.0
24618,0,186.22,-8.8,20.0
24710,0,186.22,-8.8,20.0
24820,0,186.22,-8.8,20.0
24930,0,186.22,-8.8,20.0
25061,0,186.22,-8.8,20.0
25151,0,186.22,-8.8,20.0
25258,0,186.22,-8.8,20.0
25365,0,186.22,-8.8,20.0
25479,0,186.22,-8.8,20.0
25585,0,186.22,-8.8,20.0
