Time (ms),Conductance,X,Y,Z
10450,0,180.4,5.0,-15.0
10519,0,180.4,5.0,-15.0
10575,0,180.4,5.0,-15.0
10648,0,180.4,5.0,-15.0
10706,0,180.4,5.0,-15.0
10774,0,180.4,5.0,-15.0
10830,0,180.4,5.0,-15.0
10901,0,180.4,5.0,-15.0
10950,0,180.4,5.0,-15.0
11021,0,180.4,5.0,-15.0
11075,0,180.4,5.0,-15.0
11147,0,180.4,5.0,-15.0
11201,0,180.4,5.0,-15.0
11272,0,180.4,5.0,-15.0
11325,0,180.4,5.0,-15.0
11396,0,180.4,5.0,-15.0
11450,0,180.4,5.0,-15.0
11529,0,180.4,5.0,-15.0
11576,0,180.4,5.0,-15.0
11639,0,180.4,5.0,-15.0
11700,0,180.4,5.0,-15.0
11765,0,180.4,5.0,-15.0
11825,0,180.4,5.0,-15.0
11888,0,180.4,5.0,-15.0
11952,0,180.4,5.0,-15.0
12018,0,180.4,5.0,-15.0
12075,0,180.4,5.0,-15.0
12137,0,180.4,5.0,-15.0
12200,0,180.4,5.0,-15.0
12262,0,180.4,5.0,-15.0
12325,0,180.4,5.0,-15.0
12390,0,180.4,5.0,-15.0
12451,0,180.4,5.0,-15.0
12515,0,180.4,5.0,-15.0
12575,0,180.4,5.0,-15.0
12639,0,180.4,5.0,-15.0
12705,0,180.4,5.0,-15.0
12769,0,180.4,5.0,-15.0
12825,0,180.4,5.0,-15.0
12891,0,180.4,5.0,-15.0
12950,0,180.4,5.0,-15.0
13015,0,180.4,5.0,-15.0
13082,0,180.4,5.0,-15.0
13140,0,180.4,5.0,-15.0
13200,0,180.4,5.0,-15.0
13265,0,180.4,5.0,-15.0
13326,0,180.4,5.0,-15.0
13391,0,180.4,5.0,-15.0
13456,0,180.4,5.0,-15.0
13519,0,180.4,5.0,-15.0
13575,0,180.4,5.0,-15.0
13637,0,180.4,5.0,-15.0
13700,0,180.4,5.0,0.0
13766,0,180.4,5.0,0.0
13825,0,180.4,5.0,0.0
13888,0,180.4,5.0,0.0
13950,0,180.4,5.0,0.0
14012,0,180.4,5.0,0.0
14075,0,180.4,5.0,0.0
14140,0,180.4,5.0,0.0
14208,0,180.4,5.0,0.0
14263,0,180.4,5.0,0.0
14325,0,180.4,5.0,0.0
14390,0,180.4,5.0,0.0
14450,0,180.4,5.0,0.0
14515,0,180.4,5.0,0.0
14576,0,180.4,5.0,0.0
14642,0,180.4,5.0,0.0
14700,0,180.4,5.0,0.0
14765,0,180.4,5.0,0.0
14825,0,180.4,5.0,0.0
14889,0,180.4,5.0,0.0
14954,0,180.4,5.0,0.0
15012,0,180.4,5.0,0.0
15076,0,180.4,5.0,0.0
15140,0,180.4,5.0,0.0
15200,0,180.4,5.0,0.0
15263,0,180.4,5.0,0.0
15327,0,180.4,5.0,0.0
15391,0,180.4,5.0,0.0
15449,0,180.4,5.0,0.0
15516,0,180.4,5.0,0.0
15575,0,180.4,5.0,0.0
15640,0,180.4,5.0,0.0
15700,0,180.4,5.0,0.0
15765,0,180.4,5.0,0.0
15825,0,180.4,5.0,0.0
15890,0,180.4,5.0,0.0
15951,0,180.4,5.0,0.0
16015,0,180.4,5.0,0.0
16080,0,180.4,5.0,0.0
16143,0,180.4,5.0,0.0
16207,0,180.4,5.0,0.0
16263,0,180.4,5.0,0.0
16325,0,180.4,5.0,0.0
16391,0,180.4,5.0,0.0
16450,0,180.4,5.0,0.0
16515,0,180.4,5.0,0.0
16575,0,180.4,5.0,0.0
16641,0,180.4,5.0,0.0
16700,0,180.4,5.0,0.0
16763,0,180.4,5.0,0.0
16826,0,180.4,5.0,0.0
16895,0,180.4,5.0,0.0
16950,0,180.4,5.0,0.0
17015,0,180.4,5.0,0.0
17075,0,180.4,5.0,0.0
17137,0,180.4,5.0,0.0
17201,0,180.4,5.0,0.0
17266,0,180.4,5.0,0.0
17328,0,180.4,5.0,0.0
17390,0,180.4,5.0,0.0
17449,0,180.4,5.0,0.0
17513,0,180.4,5.0,0.0
17575,0,180.4,5.0,0.0
17640,0,180.4,5.0,0.0
17702,0,180.4,5.0,0.0
17765,0,180.4,5.0,0.0
17825,0,180.4,5.0,0.0
17890,0,180.4,5.0,0.0
17954,0,180.4,5.0,0.0
18017,0,180.4,5.0,0.0
18079,0,180.4,5.0,0.0
18144,0,180.4,5.0,0.0
18200,0,180.4,5.0,0.0
18265,0,180.4,5.0,0.0
18325,0,180.4,5.0,0.0
18390,0,180.4,5.0,0.0
18450,0,180.4,5.0,0.0
18515,0,180.4,5.0,0.0
18577,0,180.4,5.0,0.0
18641,0,180.4,5.0,0.0
18701,0,180.4,5.0,0.0
18771,0,180.4,5.0,0.0
18831,0,180.4,5.0,0.0
18887,0,180.4,5.0,0.0
18950,0,180.4,5.0,0.0
19016,0,180.4,5.0,0.0
19075,0,180.4,5.0,0.0
19140,0,180.4,5.0,0.0
19202,0,180.4,5.0,0.0
19266,0,180.4,5.0,0.0
19325,0,180.4,5.0,0.0
19390,0,180.4,5.0,0.0
19451,0,180.4,5.0,0.0
19513,0,180.4,5.0,0.0
19575,0,180.4,5.0,0.0
19640,0,180.4,5.0,0.0
19700,0,180.4,5.0,0.0
19765,0,180.4,5.0,0.0
19826,0,180.4,5.0,0.0
19889,0,180.4,5.0,0.0
19952,0,180.4,5.0,0.0
20017,0,180.4,5.0,0.0
20075,0,180.4,5.0,0.0
20137,0,180.4,5.0,0.0
20200,0,180.4,5.0,0.0
20262,0,180.4,5.0,0.0
20326,0,180.4,5.0,0.0
20390,0,182.4,5.0,-15.0
20451,0,182.4,5.0,-15.0
20516,0,182.4,5.0,-15.0
20576,0,182.4,5.0,-15.0
20641,0,182.4,5.0,-15.0
20706,0,182.4,5.0,-15.0
20769,0,182.4,5.0,-15.0
20825,0,182.4,5.0,-15.0
20890,0,182.4,5.0,-15.0
20950,0,182.4,5.0,-15.0
21015,0,182.4,5.0,-15.0
21075,0,182.4,5.0,-15.0
21138,0,182.4,5.0,-15.0
21201,0,182.4,5.0,-15.0
21265,0,182.4,5.0,-15.0
21325,0,182.4,5.0,-15.0
21390,0,182.4,5.0,-15.0
21457,0,182.4,5.0,-15.0
21520,0,182.4,5.0,-15.0
21576,0,182.4,5.0,-15.0
21640,0,182.4,5.0,-15.0
21701,0,182.4,5.0,-15.0
21765,0,182.4,5.0,-15.0
21825,0,182.4,5.0,-15.0
21890,0,182.4,5.0,-15.0
21950,0,182.4,5.0,-15.0
22012,0,182.4,5.0,-15.0
22075,0,182.4,5.0,-15.0
22138,0,182.4,5.0,-15.0
22200,0,182.4,5.0,-15.0
22264,0,182.4,5.0,-15.0
22326,0,182.4,5.0,-15.0
22390,0,182.4,5.0,-15.0
22451,0,182.4,5.0,-15.0
22513,0,182.4,5.0,-15.0
22577,0,182.4,5.0,-15.0
22641,0,182.4,5.0,-15.0
22704,0,182.4,5.0,-15.0
22765,0,182.4,5.0,-15.0
22825,0,182.4,5.0,-15.0
22890,0,182.4,5.0,-15.0
22951,0,182.4,5.0,-15.0
23020,0,182.4,5.0,-15.0
23075,0,182.4,5.0,-15.0
23140,0,182.4,5.0,-15.0
23201,0,182.4,5.0,-15.0
23265,0,182.4,5.0,-15.0
23328,0,182.4,5.0,-15.0
23393,0,182.4,5.0,-15.0
23456,0,182.4,5.0,-15.0
23520,0,182.4,5.0,-15.0
23575,0,182.4,5.0,-15.0
23640,0,182.4,5.0,-15.0
23700,0,182.4,5.0,-15.0
23765,0,182.4,5.0,-15.0
23826,0,182.4,5.0,-15.0
23891,0,182.4,5.0,-15.0
23951,0,182.4,5.0,-15.0
24013,0,182.4,5.0,-15.0
24076,0,182.4,5.0,-15.0
24144,0,182.4,5.0,-15.0
24208,0,182.4,5.0,-15.0
24266,0,182.4,5.0,-15.0
24325,0,182.4,5.0,-15.0
24390,0,182.4,5.0,-15.0
24450,0,182.4,5.0,-15.0
24512,0,182.4,5.0,-15.0
24576,0,182.4,5.0,-15.0
24640,0,182.4,5.0,-15.0
24702,0,182.4,5.0,-15.0
24764,0,182.4,5.0,-15.0
24827,0,182.4,5.0,-15.0
24890,0,182.4,5.0,-15.0
24950,0,182.4,5.0,-15.0
25015,0,182.4,5.0,-15.0
25076,0,182.4,5.0,-15.0
25140,0,182.4,5.0,-15.0
25201,0,182.4,5.0,-15.0
25265,0,182.4,5.0,-15.0
25329,0,182.4,5.0,-15.0
25393,0,182.4,5.0,-15.0
25450,0,182.4,5.0,-15.0
25514,0,182.4,5.0,-15.0
25576,0,182.4,5.0,-15.0
25637,0,182.4,5.0,-15.0
25702,0,182.4,5.0,-15.0
25765,0,182.4,5.0,-15.0
25826,0,182.4,5.0,-15.0
25891,0,182.4,5.0,-15.0
25953,0,182.4,5.0,-15.0
26019,0,182.4,5.0,-15.0
26079,0,182.4,5.0,-15.0
26144,0,182.4,5.0,-15.0
26208,0,182.4,5.0,-15.0
26265,0,182.4,5.0,-15.0
26325,0,182.4,5.0,-15.0
26388,0,182.4,5.0,-15.0
26451,0,182.4,5.0,-15.0
26515,0,182.4,5.0,-15.0
26575,0,182.4,5.0,-15.0
26640,0,182.4,5.0,-15.0
26700,0,182.4,5.0,-15.0
26762,0,182.4,5.0,-15.0
26832,0,182.4,5.0,-15.0
26889,0,182.4,5.0,-15.0
26951,0,182.4,5.0,-15.0
27015,0,182.4,5.0,-15.0
27075,0,182.4,5.0,-15.0
27138,0,182.4,5.0,-15.0
27202,0,182.4,5.0,-15.0
27264,0,182.4,5.0,-15.0
27326,0,182.4,5.0,-15.0
27390,0,182.4,5.0,-15.0
27451,0,182.4,5.0,-15.0
27514,0,182.4,5.0,-15.0
27575,0,182.4,5.0,-15.0
27640,0,182.4,5.0,-15.0
27701,0,182.4,5.0,-15.0
27766,0,182.4,5.0,-15.0
27825,0,182.4,5.0,-15.0
27890,0,182.4,5.0,-15.0
27952,0,182.4,5.0,-15.0
28019,0,182.4,5.0,-15.0
28080,0,182.4,5.0,-15.0
28140,0,182.4,5.0,-15.0
28201,0,182.4,5.0,-15.0
28265,0,182.4,5.0,-15.0
28327,0,182.4,5.0,-15.0
28390,0,182.4,5.0,-15.0
28450,0,182.4,5.0,-15.0
28515,0,182.4,5.0,-15.0
28575,0,182.4,5.0,-15.0
28641,0,182.4,5.0,0.0
28704,0,182.4,5.0,0.0
28768,0,182.4,5.0,0.0
28825,0,182.4,5.0,0.0
28888,0,182.4,5.0,0.0
28950,0,182.4,5.0,0.0
29015,0,182.4,5.0,0.0
29076,0,182.4,5.0,0.0
29140,0,182.4,5.0,0.0
29200,0,182.4,5.0,0.0
29265,0,182.4,5.0,0.0
29325,0,182.4,5.0,0.0
29390,0,182.4,5.0,0.0
29456,0,182.4,5.0,0.0
29521,0,182.4,5.0,0.0
29575,0,182.4,5.0,0.0
29640,0,182.4,5.0,0.0
29701,0,182.4,5.0,0.0
29765,0,182.4,5.0,0.0
29825,0,182.4,5.0,0.0
29890,0,182.4,5.0,0.0
29953,0,182.4,5.0,0.0
30015,0,182.4,5.0,0.0
30075,0,182.4,5.0,0.0
30140,0,182.4,5.0,0.0
30200,0,182.4,5.0,0.0
30264,0,182.4,5.0,0.0
30325,0,182.4,5.0,0.0
30388,0,182.4,5.0,0.0
30450,0,182.4,5.0,0.0
30515,0,182.4,5.0,0.0
30577,0,182.4,5.0,0.0
30641,0,182.4,5.0,0.0
30705,0,182.4,5.0,0.0
30770,0,182.4,5.0,0.0
30826,0,182.4,5.0,0.0
30891,0,182.4,5.0,0.0
30955,0,182.4,5.0,0.0
31015,0,182.4,5.0,0.0
31075,0,182.4,5.0,0.0
31141,0,182.4,5.0,0.0
31200,0,182.4,5.0,0.0
31266,0,182.4,5.0,0.0
31327,0,182.4,5.0,0.0
31392,0,182.4,5.0,0.0
31456,0,182.4,5.0,0.0
31520,0,182.4,5.0,0.0
31575,0,182.4,5.0,0.0
31640,0,182.4,5.0,0.0
31701,0,182.4,5.0,0.0
31765,0,182.4,5.0,0.0
31828,0,182.4,5.0,0.0
31888,0,182.4,5.0,0.0
31950,0,182.4,5.0,0.0
32015,0,182.4,5.0,0.0
32075,0,182.4,5.0,0.0
32141,0,182.4,5.0,0.0
32208,0,182.4,5.0,0.0
32265,0,182.4,5.0,0.0
32325,0,182.4,5.0,0.0
32389,0,182.4,5.0,0.0
32450,0,182.4,5.0,0.0
32512,0,182.4,5.0,0.0
32577,0,182.4,5.0,0.0
32640,0,182.4,5.0,0.0
32700,0,182.4,5.0,0.0
32765,0,182.4,5.0,0.0
32825,0,182.4,5.0,0.0
32890,0,182.4,5.0,0.0
32950,0,182.4,5.0,0.0
33016,0,182.4,5.0,0.0
33075,0,182.4,5.0,0.0
33138,0,182.4,5.0,0.0
33200,0,182.4,5.0,0.0
33264,0,182.4,5.0,0.0
33328,0,182.4,5.0,0.0
33392,0,182.4,5.0,0.0
33457,0,182.4,5.0,0.0
33513,0,182.4,5.0,0.0
33580,0,182.4,5.0,0.0
33640,0,182.4,5.0,0.0
33700,0,182.4,5.0,0.0
33765,0,182.4,5.0,0.0
33825,0,182.4,5.0,0.0
33891,0,182.4,5.0,0.0
33950,0,182.4,5.0,0.0
34015,0,182.4,5.0,0.0
34080,0,182.4,5.0,0.0
34144,0,182.4,5.0,0.0
34208,0,182.4,5.0,0.0
34263,0,182.4,5.0,0.0
34326,0,182.4,5.0,0.0
34389,0,182.4,5.0,0.0
34450,0,182.4,5.0,0.0
34512,0,182.4,5.0,0.0
34575,0,182.4,5.0,0.0
34640,0,182.4,5.0,0.0
34700,0,182.4,5.0,0.0
34766,0,182.4,5.0,0.0
34825,0,182.4,5.0,0.0
34887,0,182.4,5.0,0.0
34950,0,182.4,5.0,0.0
35015,0,182.4,5.0,0.0
35075,0,182.4,5.0,0.0
35138,0,182.4,5.0,0.0
35201,0,182.4,5.0,0.0
35264,0,182.4,5.0,0.0
35328,0,182.4,5.0,0.0
35390,0,184.4,5.0,-15.0
35451,0,184.4,5.0,-15.0
35515,0,184.4,5.0,-15.0
35575,0,184.4,5.0,-15.0
35641,0,184.4,5.0,-15.0
35700,0,184.4,5.0,-15.0
35765,0,184.4,5.0,-15.0
35825,0,184.4,5.0,-15.0
35890,0,184.4,5.0,-15.0
35954,0,184.4,5.0,-15.0
36020,0,184.4,5.0,-15.0
36081,0,184.4,5.0,-15.0
36144,0,184.4,5.0,-15.0
36201,0,184.4,5.0,-15.0
36265,0,184.4,5.0,-15.0
36325,0,184.4,5.0,-15.0
36390,0,184.4,5.0,-15.0
36450,0,184.4,5.0,-15.0
36516,0,184.4,5.0,-15.0
36575,0,184.4,5.0,-15.0
36640,0,184.4,5.0,-15.0
36700,0,184.4,5.0,-15.0
36768,0,184.4,5.0,-15.0
36825,0,184.4,5.0,-15.0
36887,0,184.4,5.0,-15.0
36951,0,184.4,5.0,-15.0
37015,0,184.4,5.0,-15.0
37079,0,184.4,5.0,-15.0
37137,0,184.4,5.0,-15.0
37202,0,184.4,5.0,-15.0
37266,0,184.4,5.0,-15.0
37325,0,184.4,5.0,-15.0
37391,0,184.4,5.0,-15.0
37450,0,184.4,5.0,-15.0
37522,0,184.4,5.0,-15.0
37575,0,184.4,5.0,-15.0
37637,0,184.4,5.0,-15.0
37700,0,184.4,5.0,-15.0
37765,0,184.4,5.0,-15.0
37826,0,184.4,5.0,-15.0
37889,0,184.4,5.0,-15.0
37952,0,184.4,5.0,-15.0
38016,0,184.4,5.0,-15.0
38075,0,184.4,5.0,-15.0
38140,0,184.4,5.0,-15.0
38199,0,184.4,5.0,-15.0
38266,0,184.4,5.0,-15.0
38332,0,184.4,5.0,-15.0
38390,0,184.4,5.0,-15.0
38458,0,184.4,5.0,-15.0
38515,0,184.4,5.0,-15.0
38581,0,184.4,5.0,-15.0
38640,0,184.4,5.0,-15.0
38712,0,184.4,5.0,-15.0
38768,0,184.4,5.0,-15.0
38831,0,184.4,5.0,-15.0
38890,0,184.4,5.0,-15.0
38956,0,184.4,5.0,-15.0
39015,0,184.4,5.0,-15.0
39082,0,184.4,5.0,-15.0
39142,0,184.4,5.0,-15.0
39206,0,184.4,5.0,-15.0
39265,0,184.4,5.0,-15.0
39331,0,184.4,5.0,-15.0
39392,0,184.4,5.0,-15.0
39462,0,184.4,5.0,-15.0
39520,0,184.4,5.0,-15.0
39582,0,184.4,5.0,-15.0
39640,0,184.4,5.0,-15.0
39706,0,184.4,5.0,-15.0
39762,0,184.4,5.0,-15.0
39834,0,184.4,5.0,-15.0
39891,0,184.4,5.0,-15.0
39955,0,184.4,5.0,-15.0
40016,0,184.4,5.0,-15.0
40080,0,184.4,5.0,-15.0
40140,0,184.4,5.0,-15.0
40205,0,184.4,5.0,-15.0
40264,0,184.4,5.0,-15.0
40331,0,184.4,5.0,-15.0
40390,0,184.4,5.0,-15.0
40457,0,184.4,5.0,-15.0
40512,0,184.4,5.0,-15.0
40582,0,184.4,5.0,-15.0
40640,0,184.4,5.0,-15.0
40712,0,184.4,5.0,-15.0
40765,0,184.4,5.0,-15.0
40831,0,184.4,5.0,-15.0
40891,0,184.4,5.0,-15.0
40956,0,184.4,5.0,-15.0
41015,0,184.4,5.0,-15.0
41082,0,184.4,5.0,-15.0
41140,0,184.4,5.0,-15.0
41206,0,184.4,5.0,-15.0
41266,0,184.4,5.0,-15.0
41336,0,184.4,5.0,-15.0
41392,0,184.4,5.0,-15.0
41462,0,184.4,5.0,-15.0
41515,0,184.4,5.0,-15.0
41581,0,184.4,5.0,-15.0
41640,0,184.4,5.0,-15.0
41706,0,184.4,5.0,-15.0
41766,0,184.4,5.0,-15.0
41832,0,184.4,5.0,-15.0
41890,0,184.4,5.0,-15.0
41956,0,184.4,5.0,-15.0
42015,0,184.4,5.0,-15.0
42086,0,184.4,5.0,-15.0
42144,0,184.4,5.0,-15.0
42207,0,184.4,5.0,-15.0
42263,0,184.4,5.0,-15.0
42331,0,184.4,5.0,-15.0
42390,0,184.4,5.0,-15.0
42459,0,184.4,5.0,-15.0
42512,0,184.4,5.0,-15.0
42584,0,184.4,5.0,-15.0
42640,0,184.4,5.0,-15.0
42706,0,184.4,5.0,-15.0
42763,0,184.4,5.0,-15.0
42831,0,184.4,5.0,-15.0
42888,0,184.4,5.0,-15.0
42957,0,184.4,5.0,-15.0
43015,0,184.4,5.0,-15.0
43083,0,184.4,5.0,-15.0
43139,0,184.4,5.0,-15.0
43207,0,184.4,5.0,-15.0
43266,0,184.4,5.0,-15.0
43334,0,184.4,5.0,-15.0
43392,0,184.4,5.0,-15.0
43456,0,184.4,5.0,-15.0
43516,0,184.4,5.0,-15.0
43581,0,184.4,5.0,-15.0
43637,0,184.4,5.0,0.0
43707,0,184.4,5.0,0.0
43765,0,184.4,5.0,0.0
43832,0,184.4,5.0,0.0
43890,0,184.4,5.0,0.0
43963,0,184.4,5.0,0.0
44016,0,184.4,5.0,0.0
44081,0,184.4,5.0,0.0
44144,0,184.4,5.0,0.0
44206,0,184.4,5.0,0.0
44266,0,184.4,5.0,0.0
44331,0,184.4,5.0,0.0
44391,0,184.4,5.0,0.0
44457,0,184.4,5.0,0.0
44515,0,184.4,5.0,0.0
44581,0,184.4,5.0,0.0
44640,0,184.4,5.0,0.0
44706,0,184.4,5.0,0.0
44769,0,184.4,5.0,0.0
44833,0,184.4,5.0,0.0
44888,0,184.4,5.0,0.0
44957,0,184.4,5.0,0.0
45015,0,184.4,5.0,0.0
45083,0,184.4,5.0,0.0
45138,0,184.4,5.0,0.0
45208,0,184.4,5.0,0.0
45269,0,184.4,5.0,0.0
45332,0,184.4,5.0,0.0
45390,0,184.4,5.0,0.0
45456,0,184.4,5.0,0.0
45515,0,184.4,5.0,0.0
45582,0,184.4,5.0,0.0
45640,0,184.4,5.0,0.0
45706,0,184.4,5.0,0.0
45765,0,184.4,5.0,0.0
45830,0,184.4,5.0,0.0
45889,0,184.4,5.0,0.0
45960,0,184.4,5.0,0.0
46018,0,184.4,5.0,0.0
46082,0,184.4,5.0,0.0
46141,0,184.4,5.0,0.0
46206,0,184.4,5.0,0.0
46265,0,184.4,5.0,0.0
46331,0,184.4,5.0,0.0
46387,0,184.4,5.0,0.0
46458,0,184.4,5.0,0.0
46516,0,184.4,5.0,0.0
46585,0,184.4,5.0,0.0
46641,0,184.4,5.0,0.0
46712,0,184.4,5.0,0.0
46769,0,184.4,5.0,0.0
46832,0,184.4,5.0,0.0
46890,0,184.4,5.0,0.0
46956,0,184.4,5.0,0.0
47016,0,184.4,5.0,0.0
47081,0,184.4,5.0,0.0
47137,0,184.4,5.0,0.0
47206,0,184.4,5.0,0.0
47266,0,184.4,5.0,0.0
47332,0,184.4,5.0,0.0
47390,0,184.4,5.0,0.0
47464,0,184.4,5.0,0.0
47513,0,184.4,5.0,0.0
47583,0,184.4,5.0,0.0
47640,0,184.4,5.0,0.0
47706,0,184.4,5.0,0.0
47765,0,184.4,5.0,0.0
47833,0,184.4,5.0,0.0
47891,0,184.4,5.0,0.0
47956,0,184.4,5.0,0.0
48015,0,184.4,5.0,0.0
48082,0,184.4,5.0,0.0
48140,0,184.4,5.0,0.0
48206,0,184.4,5.0,0.0
48263,0,184.4,5.0,0.0
48332,0,184.4,5.0,0.0
48391,0,184.4,5.0,0.0
48458,0,184.4,5.0,0.0
48512,0,184.4,5.0,0.0
48583,0,184.4,5.0,0.0
48641,0,184.4,5.0,0.0
48713,0,184.4,5.0,0.0
48766,0,184.4,5.0,0.0
48831,0,184.4,5.0,0.0
48890,0,184.4,5.0,0.0
48956,0,184.4,5.0,0.0
49019,0,184.4,5.0,0.0
49082,0,184.4,5.0,0.0
49140,0,184.4,5.0,0.0
49208,0,184.4,5.0,0.0
49262,0,184.4,5.0,0.0
49335,0,184.4,5.0,0.0
49391,0,184.4,5.0,0.0
49463,0,184.4,5.0,0.0
49513,0,184.4,5.0,0.0
49581,0,184.4,5.0,0.0
49639,0,184.4,5.0,0.0
49706,0,184.4,5.0,0.0
